t,f_spd0,r_spd0,f_spd1,r_spd1,f_spd2,r_spd2,cra,crb,T,Vpz,Vms,gamma_dot,tau,mu_en_bal,mu_current_relation
1505831798.47,0.0,0.0,108.342,108.171,108.281,108.197,2.658,0.0,0.0,0.0387096774194,2.297,39.5906550451,-979255.474086,0.00275825254357,-24734.5105296
1505831798.48,0.0,0.0,108.342,108.171,108.281,108.197,2.606,0.0,0.0,0.0,2.297,39.571024299,-838803.890653,0.00276940159216,-21197.4267918
1505831798.49,0.0,0.0,108.342,108.171,108.281,108.197,2.619,0.032,0.0,0.106451612903,2.297,39.5513958319,-700881.196847,0.00278041949503,-17720.7702056
1505831798.5,0.0,0.0,108.342,108.171,108.281,108.197,2.616,0.0,0.0,0.0,2.297,39.5317676728,-565474.940325,0.0027913068672,-14304.3171002
1505831798.52,0.0,0.0,108.868,108.171,108.281,108.197,2.655,0.048,0.0,0.145161290323,2.297,39.5121380889,-432573.259915,0.00280206426099,-10947.8575657
1505831798.53,0.0,0.0,108.868,108.876,108.895,108.197,2.658,0.0,0.0,0.0,2.297,39.4925056019,-302163.620447,0.00281269223886,-7651.16357755
1505831798.54,0.0,0.0,108.868,108.876,108.895,108.715,2.626,0.039,0.0,0.0870967741935,2.284,39.4728690161,-161498.352347,0.00280721347642,-4091.37608622
1505831798.55,0.0,0.0,108.868,108.876,108.895,108.715,2.613,0.006,0.0,0.0548387096774,2.297,39.4532274547,-48756.932435,0.00283356282166,-1235.8160683
1505831798.56,0.0,0.0,108.868,108.876,108.895,108.715,2.658,0.0,0.0,0.0,2.297,39.4335803878,74277.5991907,0.0028438071026,1883.61286143
1505831798.57,0.0,0.0,108.868,108.876,108.895,108.715,2.623,0.045,0.0,0.122580645161,2.284,39.4139276482,207625.529433,0.00283777324085,5267.82134698
1505831798.59,0.0,0.0,108.868,108.876,108.895,108.715,2.642,0.0,0.0,0.0,2.284,39.3942694405,325843.533128,0.00284770947489,8271.34346582
1505831798.6,0.0,0.0,108.868,108.876,108.895,108.715,2.632,0.055,0.0,0.138709677419,2.284,39.3746063491,441687.349531,0.00285752205092,11217.5686435
1505831798.61,0.0,0.0,108.868,108.876,108.895,108.715,2.642,0.0,0.0,0.0,2.284,39.3549393457,555181.624673,0.00286721193178,14107.0379958
1505831798.62,0.0,0.0,108.868,108.876,108.895,108.715,2.606,0.026,0.0,0.058064516129,2.271,39.3352697972,679084.728555,0.0028604061313,17264.0160359
1505831798.63,0.0,0.0,108.868,108.876,108.895,108.715,2.655,0.016,0.0,0.0709677419355,2.284,39.315599474,775225.676472,0.00288622751453,19718.0174496
1505831798.64,0.0,0.0,108.868,108.876,108.895,108.715,2.632,0.0,0.0,0.0,2.284,39.2959305572,881828.981889,0.00289555511291,22440.7201811
1505831798.65,0.0,0.0,106.245,108.876,108.895,108.715,2.626,0.042,0.0,0.129032258065,2.297,39.2762656408,973457.672305,0.00292129707268,24784.8836039
1505831798.67,0.0,0.0,106.245,105.615,105.831,108.715,2.6,0.0,0.0,0.0,2.271,39.2566077007,1101070.50549,0.00289726959623,28048.0298728
1505831798.68,0.0,0.0,106.245,105.615,105.831,105.502,2.645,0.048,0.0,0.125806451613,2.284,39.2369599997,1188300.60651,0.00292282821762,30285.2363312
1505831798.69,0.0,0.0,106.245,105.615,105.831,105.502,2.642,0.0,0.0,0.0258064516129,2.271,39.2173259544,1298837.7233,0.00291499901955,33118.9771788
1505831798.7,0.0,0.0,106.245,105.615,105.831,105.502,2.626,0.006,0.0,0.00322580645161,2.297,39.1977090332,1369046.88216,0.0029571634209,34926.7065838
1505831798.71,0.0,0.0,106.245,105.615,105.831,105.502,2.623,0.032,0.0,0.106451612903,2.284,39.17811272,1475351.53394,0.00294905412141,37657.5447747
1505831798.72,0.0,0.0,106.245,105.615,105.831,105.502,2.545,0.0,0.0,0.0,2.271,39.1585405148,1579582.04659,0.00294073329049,40338.1235822
1505831798.74,0.0,0.0,106.245,105.615,105.831,105.502,2.648,0.055,0.0,0.148387096774,2.271,39.1389959412,1669030.43788,0.00294908504171,42643.6702766
1505831798.75,0.0,0.0,106.245,105.615,105.831,105.502,2.626,0.0,0.0,0.0,2.271,39.1194825545,1756449.34717,0.00295732434334,44899.6058351
1505831798.76,0.0,0.0,106.245,105.615,105.831,105.502,2.619,0.035,0.0,0.0806451612903,2.271,39.1000039493,1841856.4401,0.00296545133983,47106.2980579
1505831798.77,0.0,0.0,106.245,105.615,105.831,105.502,2.619,0.006,0.0,0.0612903225806,2.284,39.0805637672,1912536.00163,0.00299048727459,48938.2909885
1505831798.78,0.0,0.0,106.245,105.615,105.831,105.502,2.645,0.0,0.0,0.0,2.271,39.0611657049,2006701.40209,0.00298136867476,51373.3107007
1505831798.79,0.0,0.0,106.245,105.615,105.831,105.502,2.626,0.035,0.0,0.11935483871,2.297,39.0418135219,2060705.36865,0.00302338097772,52782.0094088
