t,f_spd0,r_spd0,f_spd1,r_spd1,f_spd2,r_spd2,cra,crb,pv,T,Vpz,Vms
1507542004.181463, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.458, 0.029, 0.669, 16.437, 0.0935483870968, 0.142 
1507542004.193060, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.465, 0.000, 0.669, 16.437, 0.0, 0.129 
1507542004.204563, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.468, 0.058, 0.669, 16.437, 0.135483870968, 0.129 
1507542004.216124, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.432, 0.000, 0.669, 16.437, 0.0, 0.129 
1507542004.227653, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.426, 0.035, 0.669, 16.437, 0.0774193548387, 0.129 
1507542004.239134, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.435, 0.000, 0.669, 16.437, 0.0451612903226, 0.129 
1507542004.250683, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.445, 0.000, 0.669, 16.437, 0.0, 0.129 
1507542004.262272, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.458, 0.039, 0.669, 16.437, 0.109677419355, 0.129 
1507542004.273757, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.477, 0.000, 0.669, 16.437, 0.0, 0.129 
1507542004.285244, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.439, 0.055, 0.669, 16.437, 0.129032258065, 0.129 
1507542004.296733, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.445, 0.000, 0.669, 16.437, 0.0, 0.129 
1507542004.308258, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.465, 0.023, 0.669, 16.437, 0.0548387096774, 0.142 
1507542004.319767, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.452, 0.013, 0.669, 16.437, 0.0612903225806, 0.142 
1507542004.331372, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.468, 0.000, 0.669, 16.437, 0.0, 0.142 
1507542004.342976, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.474, 0.048, 0.669, 16.437, 0.11935483871, 0.142 
1507542004.354470, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.439, 0.000, 0.669, 16.437, 0.0, 0.142 
1507542004.365960, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.445, 0.052, 0.669, 16.437, 0.116129032258, 0.142 
1507542004.377444, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.487, 0.000, 0.669, 16.437, 0.00322580645161, 0.142 
1507542004.388932, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.426, 0.016, 0.669, 16.437, 0.0258064516129, 0.142 
1507542004.400422, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.481, 0.019, 0.669, 16.437, 0.0741935483871, 0.142 
1507542004.411956, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.497, 0.000, 0.669, 16.437, 0.0, 0.155 
1507542004.423583, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.455, 0.052, 0.669, 16.437, 0.129032258065, 0.142 
1507542004.435101, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.435, 0.000, 0.669, 16.437, 0.0, 0.142 
1507542004.446593, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.465, 0.045, 0.669, 16.437, 0.103225806452, 0.142 
1507542004.458108, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.477, 0.000, 0.669, 16.437, 0.0225806451613, 0.142 
1507542004.469605, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.468, 0.003, 0.669, 16.437, 0.0, 0.142 
1507542004.481458, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.442, 0.035, 0.669, 16.437, 0.1, 0.142 
1507542004.493073, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.406, 0.000, 0.669, 16.437, 0.0, 0.155 
1507542004.504605, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.458, 0.052, 0.669, 16.437, 0.132258064516, 0.155 
1507542004.516226, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.487, 0.000, 0.669, 16.437, 0.0, 0.155 
1507542004.527757, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.458, 0.032, 0.669, 16.437, 0.0645161290323, 0.155 
1507542004.539495, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.445, 0.006, 0.669, 16.437, 0.058064516129, 0.155 
1507542004.551078, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.452, 0.000, 0.669, 16.437, 0.0, 0.155 
1507542004.562663, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.445, 0.045, 0.669, 16.437, 0.116129032258, 0.155 
1507542004.574166, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.477, 0.000, 0.669, 16.437, 0.0, 0.155 
1507542004.585659, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.419, 0.048, 0.669, 16.437, 0.11935483871, 0.155 
1507542004.597152, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.452, 0.000, 0.669, 16.437, 0.0, 0.155 
1507542004.608638, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.481, 0.016, 0.669, 16.437, 0.0322580645161, 0.155 
1507542004.620187, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.500, 0.019, 0.669, 16.437, 0.0741935483871, 0.155 
1507542004.631736, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.445, 0.000, 0.669, 16.437, 0.0, 0.155 
1507542004.643342, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.448, 0.055, 0.669, 16.437, 0.129032258065, 0.155 
1507542004.654849, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.439, 0.000, 0.669, 16.437, 0.0, 0.155 
1507542004.666428, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.494, 0.045, 0.669, 16.437, 0.103225806452, 0.168 
1507542004.677932, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.445, 0.000, 0.669, 16.437, 0.0193548387097, 0.168 
1507542004.689426, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.461, 0.006, 0.669, 16.437, 0.0, 0.155 
1507542004.700949, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.458, 0.029, 0.669, 16.437, 0.0935483870968, 0.155 
1507542004.712692, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.452, 0.000, 0.669, 16.437, 0.0, 0.168 
1507542004.724260, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.471, 0.058, 0.669, 16.437, 0.135483870968, 0.168 
1507542004.735778, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.468, 0.000, 0.669, 16.437, 0.0, 0.168 
1507542004.747370, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.458, 0.035, 0.669, 16.437, 0.0709677419355, 0.168 
1507542004.758871, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.432, 0.003, 0.669, 16.437, 0.0483870967742, 0.168 
1507542004.770357, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.452, 0.000, 0.669, 16.437, 0.0, 0.168 
1507542004.781861, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.468, 0.045, 0.669, 16.437, 0.109677419355, 0.168 
1507542004.793439, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.435, 0.000, 0.669, 16.437, 0.0, 0.168 
1507542004.804926, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.468, 0.055, 0.669, 16.437, 0.125806451613, 0.168 
1507542004.816490, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.452, 0.000, 0.669, 16.437, 0.0, 0.168 
1507542004.828050, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.452, 0.026, 0.669, 16.437, 0.0451612903226, 0.168 
1507542004.839605, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.432, 0.016, 0.669, 16.437, 0.0677419354839, 0.168 
1507542004.851145, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.448, 0.000, 0.669, 16.437, 0.0, 0.168 
1507542004.862723, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.474, 0.048, 0.669, 16.437, 0.122580645161, 0.168 
1507542004.874245, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.461, 0.000, 0.669, 16.437, 0.0, 0.168 
1507542004.885732, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.474, 0.052, 0.669, 16.437, 0.116129032258, 0.168 
1507542004.897226, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.445, 0.000, 0.669, 16.437, 0.00645161290323, 0.168 
1507542004.908726, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.506, 0.010, 0.669, 16.437, 0.0161290322581, 0.181 
1507542004.920280, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.426, 0.026, 0.669, 16.437, 0.0838709677419, 0.181 
1507542004.931833, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.458, 0.000, 0.669, 16.437, 0.0, 0.181 
1507542004.943539, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.439, 0.055, 0.669, 16.437, 0.132258064516, 0.181 
1507542004.955115, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.465, 0.000, 0.669, 16.437, 0.0, 0.181 
1507542004.966761, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.442, 0.039, 0.669, 16.437, 0.0870967741935, 0.181 
1507542004.978307, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.432, 0.000, 0.669, 16.437, 0.0387096774194, 0.181 
1507542004.989814, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.445, 0.000, 0.669, 16.437, 0.0, 0.181 
1507542005.001314, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.423, 0.035, 0.669, 16.437, 0.106451612903, 0.181 
1507542005.012924, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.400, 0.000, 0.669, 16.437, 0.0, 0.181 
1507542005.024436, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.461, 0.055, 0.669, 16.437, 0.129032258065, 0.181 
1507542005.036059, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.426, 0.000, 1.003, 16.437, 0.0, 0.181 
1507542005.048045, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.445, 0.023, 1.003, 16.437, 0.0354838709677, 0.181 
1507542005.059857, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.471, 0.019, 1.003, 16.437, 0.0774193548387, 0.181 
1507542005.071502, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.484, 0.000, 1.003, 16.437, 0.0, 0.194 
1507542005.083294, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.448, 0.055, 1.003, 16.437, 0.132258064516, 0.181 
1507542005.094813, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.471, 0.000, 1.003, 16.437, 0.0, 0.181 
1507542005.106370, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.477, 0.039, 1.003, 16.437, 0.0967741935484, 0.181 
1507542005.117950, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.452, 0.000, 1.003, 16.437, 0.0322580645161, 0.181 
1507542005.129458, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.474, 0.000, 1.003, 16.437, 0.0, 0.181 
1507542005.140953, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.465, 0.035, 1.003, 16.437, 0.1, 0.181 
1507542005.152631, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.442, 0.000, 1.003, 16.437, 0.0, 0.181 
1507542005.164193, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.452, 0.055, 1.003, 16.437, 0.132258064516, 0.181 
1507542005.175745, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.468, 0.000, 1.003, 16.437, 0.0, 0.181 
1507542005.187286, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.448, 0.035, 1.003, 16.437, 0.0645161290323, 0.181 
1507542005.198783, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.461, 0.006, 1.003, 16.437, 0.0548387096774, 0.194 
1507542005.210333, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.461, 0.000, 1.003, 16.437, 0.0, 0.194 
1507542005.221822, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.442, 0.042, 1.003, 16.437, 0.112903225806, 0.194 
1507542005.233402, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.484, 0.000, 1.003, 16.437, 0.0, 0.206 
1507542005.244903, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.452, 0.055, 1.003, 16.437, 0.122580645161, 0.194 
1507542005.256434, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.455, 0.000, 1.003, 16.437, 0.0, 0.194 
1507542005.267984, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.481, 0.019, 1.003, 16.437, 0.0354838709677, 0.194 
1507542005.279480, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.439, 0.019, 1.003, 16.437, 0.0709677419355, 0.194 
1507542005.291052, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.474, 0.000, 1.003, 16.437, 0.0, 0.194 
1507542005.302652, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.442, 0.048, 1.003, 16.437, 0.122580645161, 0.194 
1507542005.314159, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.439, 0.000, 1.003, 16.437, 0.0, 0.194 
1507542005.325703, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.448, 0.045, 1.003, 16.437, 0.109677419355, 0.194 
1507542005.337211, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.494, 0.000, 1.003, 16.437, 0.0161290322581, 0.194 
1507542005.348725, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.471, 0.003, 1.003, 16.437, 0.00322580645161, 0.194 
1507542005.360287, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.452, 0.029, 1.003, 16.437, 0.0903225806452, 0.194 
1507542005.371854, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.474, 0.000, 1.003, 16.437, 0.0, 0.194 
1507542005.383518, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.432, 0.058, 1.003, 16.437, 0.135483870968, 0.206 
1507542005.395040, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.426, 0.000, 1.003, 16.437, 0.0, 0.194 
1507542005.406726, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.452, 0.039, 1.003, 16.437, 0.0774193548387, 0.206 
1507542005.418387, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.481, 0.003, 1.003, 16.437, 0.0483870967742, 0.206 
1507542005.429919, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.445, 0.000, 1.003, 16.437, 0.0, 0.206 
1507542005.441425, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.461, 0.042, 1.003, 16.437, 0.112903225806, 0.206 
1507542005.453075, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.458, 0.000, 1.003, 16.437, 0.0, 0.206 
1507542005.464644, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.445, 0.055, 1.003, 16.437, 0.122580645161, 0.206 
1507542005.476228, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.465, 0.000, 1.003, 16.437, 0.0, 0.206 
1507542005.487759, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.471, 0.019, 1.003, 16.437, 0.0387096774194, 0.206 
1507542005.499373, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.497, 0.016, 1.003, 16.437, 0.0741935483871, 0.206 
1507542005.511079, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.435, 0.000, 1.003, 16.437, 0.0, 0.206 
1507542005.522823, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.445, 0.048, 1.003, 16.437, 0.129032258065, 0.206 
1507542005.534365, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.445, 0.000, 1.003, 16.437, 0.0, 0.206 
1507542005.545878, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.458, 0.042, 1.003, 16.437, 0.1, 0.206 
1507542005.557377, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.432, 0.000, 1.003, 16.437, 0.0258064516129, 0.206 
1507542005.568894, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.458, 0.003, 1.003, 16.437, 0.0, 0.206 
1507542005.580445, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.435, 0.032, 1.003, 16.437, 0.0967741935484, 0.219 
1507542005.592074, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.439, 0.000, 1.003, 16.437, 0.0, 0.206 
1507542005.603633, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.452, 0.055, 1.003, 16.437, 0.135483870968, 0.206 
1507542005.615164, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.471, 0.000, 1.003, 16.437, 0.0, 0.206 
1507542005.626737, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.419, 0.035, 1.003, 16.437, 0.0709677419355, 0.206 
1507542005.638231, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.448, 0.003, 1.003, 16.437, 0.0483870967742, 0.206 
1507542005.649732, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.442, 0.000, 1.003, 16.437, 0.0, 0.206 
1507542005.661223, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.465, 0.042, 1.003, 16.437, 0.109677419355, 0.206 
1507542005.673127, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.413, 0.000, 1.003, 16.437, 0.0, 0.206 
1507542005.684629, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.435, 0.052, 1.003, 16.437, 0.122580645161, 0.206 
1507542005.696156, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.455, 0.000, 1.003, 16.437, 0.0, 0.206 
1507542005.707722, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.455, 0.019, 1.003, 16.437, 0.0322580645161, 0.206 
1507542005.719267, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.468, 0.016, 1.003, 16.437, 0.0741935483871, 0.206 
1507542005.730778, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.448, 0.000, 1.003, 16.437, 0.0, 0.206 
1507542005.742377, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.448, 0.055, 1.003, 16.437, 0.125806451613, 0.206 
1507542005.753874, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.471, 0.000, 1.003, 16.437, 0.0, 0.206 
1507542005.765371, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.452, 0.042, 1.003, 16.437, 0.106451612903, 0.206 
1507542005.776863, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.452, 0.000, 1.003, 16.437, 0.0161290322581, 0.206 
1507542005.788415, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.484, 0.003, 1.003, 16.437, 0.00322580645161, 0.206 
1507542005.799977, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.445, 0.032, 1.003, 16.437, 0.0903225806452, 0.206 
1507542005.811634, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.432, 0.000, 1.003, 16.437, 0.0, 0.206 
1507542005.823276, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.484, 0.058, 1.003, 16.437, 0.135483870968, 0.206 
1507542005.835033, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.458, 0.000, 1.003, 16.437, 0.0, 0.206 
1507542005.846589, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.461, 0.032, 1.003, 16.437, 0.0709677419355, 0.206 
1507542005.858106, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.465, 0.000, 1.003, 16.437, 0.0516129032258, 0.206 
1507542005.869609, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.474, 0.000, 1.003, 16.437, 0.0, 0.206 
1507542005.881106, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.423, 0.042, 1.003, 16.437, 0.109677419355, 0.206 
1507542005.892691, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.429, 0.000, 1.003, 16.437, 0.0, 0.219 
1507542005.904198, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.461, 0.052, 1.003, 16.437, 0.125806451613, 0.219 
1507542005.915738, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.413, 0.000, 1.003, 16.437, 0.0, 0.206 
1507542005.927319, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.461, 0.019, 1.003, 16.437, 0.041935483871, 0.219 
1507542005.938831, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.503, 0.019, 1.003, 16.437, 0.0677419354839, 0.219 
1507542005.950352, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.474, 0.000, 1.003, 16.437, 0.0, 0.206 
1507542005.961848, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.439, 0.048, 1.003, 16.437, 0.122580645161, 0.219 
1507542005.973408, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.452, 0.000, 1.003, 16.437, 0.0, 0.219 
1507542005.984926, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.439, 0.048, 1.003, 16.437, 0.112903225806, 0.219 
1507542005.996454, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.465, 0.000, 1.003, 16.437, 0.00967741935484, 0.219 
1507542006.008003, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.487, 0.010, 1.003, 16.437, 0.0161290322581, 0.219 
1507542006.019537, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.465, 0.023, 1.003, 16.437, 0.0838709677419, 0.219 
1507542006.031053, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.439, 0.000, 1.003, 16.437, 0.0, 0.219 
1507542006.042785, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.432, 0.052, 1.003, 16.437, 0.132258064516, 0.219 
1507542006.054298, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.455, 0.000, 1.003, 16.437, 0.0, 0.219 
1507542006.065852, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.477, 0.035, 1.338, 16.437, 0.0806451612903, 0.219 
1507542006.077839, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.452, 0.006, 1.338, 16.437, 0.0516129032258, 0.219 
1507542006.089580, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.429, 0.000, 1.338, 16.437, 0.0, 0.219 
1507542006.101191, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.468, 0.045, 1.338, 16.437, 0.116129032258, 0.219 
1507542006.112819, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.435, 0.000, 1.338, 16.437, 0.0, 0.232 
1507542006.124408, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.429, 0.048, 1.338, 16.437, 0.11935483871, 0.219 
1507542006.135986, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.465, 0.000, 1.338, 16.437, 0.0, 0.219 
1507542006.147538, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.452, 0.016, 1.338, 16.437, 0.0258064516129, 0.219 
1507542006.159037, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.448, 0.023, 1.338, 16.437, 0.0774193548387, 0.219 
1507542006.170586, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.471, 0.000, 1.338, 16.437, 0.0, 0.219 
1507542006.182101, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.442, 0.052, 1.338, 16.437, 0.125806451613, 0.232 
1507542006.193621, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.439, 0.000, 1.338, 16.437, 0.0, 0.232 
1507542006.205125, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.455, 0.045, 1.338, 16.437, 0.103225806452, 0.232 
1507542006.216645, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.465, 0.000, 1.338, 16.437, 0.0193548387097, 0.232 
1507542006.228208, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.468, 0.000, 1.338, 16.437, 0.0, 0.232 
1507542006.239695, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.442, 0.035, 1.338, 16.437, 0.0903225806452, 0.232 
1507542006.251269, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.455, 0.000, 1.338, 16.437, 0.0, 0.232 
1507542006.262867, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.442, 0.058, 1.338, 16.437, 0.135483870968, 0.232 
1507542006.274549, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.474, 0.000, 1.338, 16.437, 0.0, 0.245 
1507542006.286099, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.477, 0.032, 1.338, 16.437, 0.0774193548387, 0.232 
1507542006.297644, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.458, 0.003, 1.338, 16.437, 0.0483870967742, 0.232 
1507542006.309162, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.468, 0.000, 1.338, 16.437, 0.0, 0.232 
1507542006.320665, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.471, 0.042, 1.338, 16.437, 0.109677419355, 0.232 
1507542006.332342, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.448, 0.000, 1.338, 16.437, 0.0, 0.232 
1507542006.343975, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.506, 0.055, 1.338, 16.437, 0.125806451613, 0.232 
1507542006.355550, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.419, 0.000, 1.338, 16.437, 0.0, 0.232 
1507542006.367066, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.474, 0.016, 1.338, 16.437, 0.0387096774194, 0.232 
1507542006.378622, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.484, 0.016, 1.338, 16.437, 0.0677419354839, 0.232 
1507542006.390120, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.468, 0.000, 1.338, 16.437, 0.0, 0.232 
1507542006.401624, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.452, 0.048, 1.338, 16.437, 0.125806451613, 0.232 
1507542006.413354, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.458, 0.000, 1.338, 16.437, 0.0, 0.232 
1507542006.424876, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.468, 0.045, 1.338, 16.437, 0.106451612903, 0.232 
1507542006.436494, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.468, 0.000, 1.338, 16.437, 0.0193548387097, 0.232 
