t,f_spd0,r_spd0,f_spd1,r_spd1,f_spd2,r_spd2,cra,crb,pv,T,Vpz,Vms
1505830722.113494, 0.000, 0.000, 569.692, 571.384, 569.971, 562.093, 2.497, 0.055, 63.880, 0.000, 0.170967741935, 8.129 
1505830722.125428, 0.000, 0.000, 569.692, 571.384, 569.971, 551.027, 2.468, 0.000, 63.880, 0.000, 0.0, 8.194 
1505830722.137360, 0.000, 0.000, 567.171, 571.384, 569.971, 551.027, 2.552, 0.026, 63.880, 0.000, 0.0645161290323, 8.181 
1505830722.149345, 0.000, 0.000, 567.171, 564.656, 552.570, 588.443, 2.523, 0.019, 63.880, 0.000, 0.0903225806452, 8.116 
1505830722.161551, 0.000, 0.000, 567.171, 564.656, 552.570, 588.443, 2.497, 0.000, 63.880, 0.000, 0.0, 8.142 
1505830722.173571, 0.000, 0.000, 562.179, 570.229, 583.023, 566.359, 2.494, 0.058, 63.880, 0.000, 0.151612903226, 8.129 
1505830722.185538, 0.000, 0.000, 562.179, 570.229, 583.023, 566.359, 2.545, 0.000, 63.880, 0.000, 0.0, 8.168 
1505830722.197376, 0.000, 0.000, 569.909, 562.053, 563.337, 562.154, 2.500, 0.035, 63.880, 0.000, 0.0709677419355, 8.116 
1505830722.209270, 0.000, 0.000, 569.909, 562.053, 563.337, 562.154, 2.565, 0.016, 63.880, 0.000, 0.0903225806452, 8.181 
1505830722.221216, 0.000, 0.000, 569.930, 573.024, 571.644, 573.394, 2.487, 0.000, 63.880, 0.000, 0.0, 8.142 
1505830722.233114, 0.000, 0.000, 569.930, 573.024, 571.644, 573.394, 2.535, 0.058, 63.880, 0.000, 0.148387096774, 8.206 
1505830722.244988, 0.000, 0.000, 566.359, 573.024, 566.619, 573.394, 2.523, 0.000, 63.880, 0.000, 0.0, 8.181 
1505830722.256954, 0.000, 0.000, 566.359, 528.632, 566.619, 559.763, 2.471, 0.035, 63.880, 0.000, 0.0870967741935, 8.103 
1505830722.268835, 0.000, 0.000, 566.359, 528.632, 566.619, 559.763, 2.539, 0.016, 63.880, 0.000, 0.0806451612903, 8.155 
1505830722.280841, 0.000, 0.000, 532.953, 611.670, 564.950, 574.075, 2.513, 0.000, 63.880, 0.000, 0.0, 6.865 
1505830722.292663, 0.000, 0.000, 532.953, 611.670, 564.950, 574.075, 2.529, 0.058, 63.880, 0.000, 0.145161290323, 8.077 
1505830722.304570, 0.000, 0.000, 605.647, 563.382, 567.232, 563.806, 2.516, 0.000, 63.880, 0.000, 0.0, 8.168 
1505830722.316560, 0.000, 0.000, 605.647, 563.382, 567.232, 563.806, 2.516, 0.035, 63.880, 0.000, 0.0903225806452, 7.213 
1505830722.328488, 0.000, 0.000, 570.711, 573.504, 571.930, 573.436, 2.494, 0.013, 63.880, 0.000, 0.0774193548387, 8.142 
1505830722.340441, 0.000, 0.000, 570.711, 573.504, 571.930, 573.436, 2.503, 0.000, 63.880, 0.000, 0.0, 8.181 
1505830722.352366, 0.000, 0.000, 566.206, 565.611, 566.466, 573.436, 2.558, 0.045, 63.880, 0.000, 0.145161290323, 8.155 
1505830722.364396, 0.000, 0.000, 566.206, 565.611, 566.466, 526.962, 2.506, 0.000, 63.880, 0.000, 0.0, 8.155 
1505830722.376225, 0.000, 0.000, 568.637, 565.611, 566.466, 526.962, 2.529, 0.035, 63.880, 0.000, 0.0967741935484, 8.181 
1505830722.388192, 0.000, 0.000, 568.637, 545.414, 533.771, 613.974, 2.487, 0.003, 63.880, 0.000, 0.0645161290323, 8.168 
1505830722.400167, 0.000, 0.000, 568.637, 545.414, 533.771, 613.974, 2.519, 0.000, 63.880, 0.000, 0.0, 8.168 
1505830722.412096, 0.000, 0.000, 548.988, 590.365, 605.839, 565.209, 2.552, 0.048, 63.880, 0.000, 0.145161290323, 8.155 
1505830722.426011, 0.000, 0.000, 548.988, 590.365, 605.839, 565.209, 2.542, 0.000, 64.214, 0.000, 0.0161290322581, 8.232 
1505830722.438581, 0.000, 0.000, 564.418, 573.175, 571.821, 573.086, 2.529, 0.006, 64.214, 0.000, 0.00322580645161, 8.232 
1505830722.451317, 0.000, 0.000, 564.418, 573.175, 571.821, 573.086, 2.532, 0.032, 64.214, 0.000, 0.0935483870968, 8.232 
1505830722.468271, 0.000, 0.000, 564.418, 530.392, 571.821, 561.081, 2.526, 0.010, 64.214, 0.000, 0.0774193548387, 8.284 
1505830722.480840, 0.000, 0.000, 289.463, 530.392, 571.821, 561.081, 2.519, 0.000, 64.214, 0.000, 0.0, 8.258 
1505830722.494109, 0.000, 0.000, 289.463, 573.196, 571.821, 575.750, 2.545, 0.055, 64.214, 0.000, 0.135483870968, 8.258 
1505830722.506317, 0.000, 0.000, 289.463, 573.196, 571.821, 575.750, 2.555, 0.000, 64.214, 0.000, 0.00967741935484, 8.219 
1505830722.518107, 0.000, 0.000, 542.811, 610.946, 189.392, 574.075, 2.548, 0.019, 64.214, 0.000, 0.0322580645161, 8.206 
1505830722.529406, 0.000, 0.000, 542.811, 610.946, 189.392, 574.075, 2.523, 0.023, 64.214, 0.000, 0.0903225806452, 8.245 
1505830722.540657, 0.000, 0.000, 611.094, 578.349, 189.392, 578.615, 2.484, 0.000, 64.214, 0.000, 0.0, 8.258 
1505830722.551803, 0.000, 0.000, 611.094, 578.349, 189.392, 578.615, 2.568, 0.055, 64.214, 0.000, 0.135483870968, 8.219 
1505830722.562966, 0.000, 0.000, 572.586, 572.060, 189.392, 572.169, 2.535, 0.000, 64.214, 0.000, 0.0, 8.245 
1505830722.574147, 0.000, 0.000, 572.586, 572.060, 189.392, 572.169, 2.490, 0.055, 64.214, 0.000, 0.151612903226, 8.245 
1505830722.585497, 0.000, 0.000, 570.736, 572.060, 189.392, 572.169, 2.500, 0.000, 64.214, 0.000, 0.0, 8.284 
1505830722.596751, 0.000, 0.000, 570.736, 572.060, 189.392, 572.127, 2.468, 0.042, 64.214, 0.000, 0.0870967741935, 8.206 
1505830722.607973, 0.000, 0.000, 570.736, 572.060, 189.392, 572.127, 2.519, 0.006, 64.214, 0.000, 0.058064516129, 8.206 
1505830722.619166, 0.000, 0.000, 570.602, 567.411, 189.392, 567.770, 2.526, 0.000, 64.214, 0.000, 0.0, 8.271 
1505830722.630434, 0.000, 0.000, 570.602, 567.411, 189.392, 567.770, 2.484, 0.035, 64.214, 0.000, 0.11935483871, 8.271 
1505830722.641551, 0.000, 0.000, 578.812, 580.988, 189.392, 580.162, 2.542, 0.000, 64.214, 0.000, 0.0, 8.206 
1505830722.652730, 0.000, 0.000, 578.812, 580.988, 189.392, 580.162, 2.542, 0.052, 64.214, 0.000, 0.158064516129, 8.232 
1505830722.663920, 0.000, 0.000, 570.385, 580.988, 189.392, 580.162, 2.487, 0.000, 64.214, 0.000, 0.0, 8.271 
1505830722.675057, 0.000, 0.000, 570.385, 570.038, 189.392, 570.447, 2.552, 0.058, 64.214, 0.000, 0.132258064516, 8.219 
1505830722.686224, 0.000, 0.000, 570.385, 570.038, 189.392, 570.447, 2.494, 0.000, 64.214, 0.000, 0.00645161290323, 8.258 
1505830722.697370, 0.000, 0.000, 576.304, 576.479, 189.392, 575.972, 2.481, 0.023, 64.214, 0.000, 0.058064516129, 8.258 
1505830722.708549, 0.000, 0.000, 576.304, 576.479, 189.392, 575.972, 2.529, 0.016, 64.214, 0.000, 0.0741935483871, 8.206 
1505830722.719694, 0.000, 0.000, 571.602, 569.326, 189.392, 575.972, 2.510, 0.000, 64.214, 0.000, 0.0, 8.232 
1505830722.730974, 0.000, 0.000, 571.602, 569.326, 189.392, 550.116, 2.481, 0.042, 64.214, 0.000, 0.125806451613, 8.258 
1505830722.742125, 0.000, 0.000, 577.013, 569.326, 189.392, 550.116, 2.526, 0.000, 64.214, 0.000, 0.0, 8.271 
1505830722.753315, 0.000, 0.000, 577.013, 579.575, 189.392, 601.248, 2.513, 0.058, 64.214, 0.000, 0.158064516129, 8.245 
1505830722.764628, 0.000, 0.000, 577.013, 579.575, 189.392, 601.248, 2.513, 0.000, 64.214, 0.000, 0.0, 8.348 
1505830722.775837, 0.000, 0.000, 571.711, 572.195, 189.392, 572.565, 2.545, 0.042, 64.214, 0.000, 0.109677419355, 8.271 
1505830722.787047, 0.000, 0.000, 571.711, 572.195, 189.392, 572.565, 2.481, 0.000, 64.214, 0.000, 0.0322580645161, 8.245 
1505830722.798235, 0.000, 0.000, 576.062, 575.282, 575.419, 574.693, 2.523, 0.013, 64.214, 0.000, 0.00967741935484, 8.258 
1505830722.809409, 0.000, 0.000, 576.062, 575.282, 575.419, 574.693, 2.500, 0.029, 64.214, 0.000, 0.0967741935484, 8.219 
1505830722.820680, 0.000, 0.000, 569.558, 575.282, 575.419, 574.693, 2.523, 0.000, 64.214, 0.000, 0.0, 8.206 
1505830722.831860, 0.000, 0.000, 569.558, 568.077, 568.098, 568.611, 2.500, 0.052, 64.214, 0.000, 0.141935483871, 8.258 
1505830722.843060, 0.000, 0.000, 569.558, 568.077, 568.098, 568.611, 2.506, 0.000, 64.214, 0.000, 0.0, 8.245 
1505830722.854210, 0.000, 0.000, 581.014, 582.591, 582.413, 582.251, 2.539, 0.061, 64.214, 0.000, 0.145161290323, 8.232 
1505830722.865395, 0.000, 0.000, 581.014, 582.591, 582.413, 582.251, 2.519, 0.000, 64.214, 0.000, 0.0, 8.284 
1505830722.876498, 0.000, 0.000, 571.800, 571.058, 571.514, 582.251, 2.510, 0.029, 64.214, 0.000, 0.0838709677419, 8.245 
1505830722.887709, 0.000, 0.000, 571.800, 571.058, 571.514, 548.485, 2.545, 0.010, 64.214, 0.000, 0.0612903225806, 8.206 
1505830722.898902, 0.000, 0.000, 577.187, 571.058, 571.514, 548.485, 2.529, 0.000, 64.214, 0.000, 0.0, 8.232 
1505830722.910078, 0.000, 0.000, 577.187, 578.280, 577.786, 603.185, 2.455, 0.035, 64.214, 0.000, 0.11935483871, 8.271 
1505830722.921248, 0.000, 0.000, 577.187, 578.280, 577.786, 603.185, 2.516, 0.000, 64.214, 0.000, 0.0, 7.935 
1505830722.932388, 0.000, 0.000, 569.909, 568.206, 569.023, 568.832, 2.542, 0.058, 64.214, 0.000, 0.151612903226, 8.219 
1505830722.943552, 0.000, 0.000, 569.909, 568.206, 569.023, 568.832, 2.513, 0.000, 64.214, 0.000, 0.0, 8.258 
1505830722.954694, 0.000, 0.000, 577.034, 578.770, 577.479, 576.854, 2.484, 0.058, 64.214, 0.000, 0.135483870968, 8.284 
1505830722.965923, 0.000, 0.000, 577.034, 578.770, 577.479, 576.854, 2.497, 0.000, 64.214, 0.000, 0.00322580645161, 8.232 
1505830722.977226, 0.000, 0.000, 575.529, 578.770, 577.479, 576.854, 2.555, 0.023, 64.214, 0.000, 0.0451612903226, 8.232 
1505830722.988551, 0.000, 0.000, 575.529, 575.419, 575.993, 578.259, 2.555, 0.019, 64.214, 0.000, 0.0838709677419, 8.232 
1505830722.999746, 0.000, 0.000, 575.529, 575.419, 575.993, 578.259, 2.484, 0.000, 64.214, 0.000, 0.0, 8.258 
1505830723.010934, 0.000, 0.000, 573.572, 573.724, 573.703, 572.169, 2.500, 0.048, 64.214, 0.000, 0.132258064516, 8.258 
1505830723.022131, 0.000, 0.000, 573.572, 573.724, 573.703, 572.169, 2.494, 0.000, 64.214, 0.000, 0.0, 5.923 
1505830723.033305, 0.000, 0.000, 570.690, 568.652, 569.564, 572.169, 2.548, 0.055, 64.214, 0.000, 0.154838709677, 8.232 
1505830723.044531, 0.000, 0.000, 570.690, 568.652, 569.564, 547.288, 2.529, 0.000, 64.214, 0.000, 0.0, 8.271 
1505830723.055641, 0.000, 0.000, 578.615, 568.652, 569.564, 547.288, 2.484, 0.039, 64.214, 0.000, 0.106451612903, 8.219 
1505830723.066814, 0.000, 0.000, 578.615, 581.197, 579.729, 605.495, 2.548, 0.000, 64.214, 0.000, 0.0290322580645, 8.219 
1505830723.077978, 0.000, 0.000, 578.615, 581.197, 579.729, 605.495, 2.490, 0.003, 64.214, 0.000, 0.0129032258065, 8.232 
1505830723.089208, 0.000, 0.000, 572.060, 571.971, 572.284, 572.648, 2.503, 0.029, 64.214, 0.000, 0.103225806452, 8.258 
1505830723.100502, 0.000, 0.000, 572.060, 571.971, 572.284, 572.648, 2.490, 0.000, 64.214, 0.000, 0.0, 8.271 
1505830723.111670, 0.000, 0.000, 574.557, 574.337, 574.599, 573.771, 2.477, 0.055, 64.214, 0.000, 0.145161290323, 8.206 
1505830723.122868, 0.000, 0.000, 574.557, 574.337, 574.599, 573.771, 2.535, 0.000, 64.214, 0.000, 0.0, 8.245 
1505830723.134040, 0.000, 0.000, 571.405, 574.337, 574.599, 573.771, 2.519, 0.048, 64.214, 0.000, 0.138709677419, 8.271 
1505830723.145204, 0.000, 0.000, 571.405, 569.260, 569.760, 570.385, 2.510, 0.000, 64.214, 0.000, 0.0, 8.219 
1505830723.156326, 0.000, 0.000, 571.405, 569.260, 569.760, 570.385, 2.535, 0.032, 64.214, 0.000, 0.0806451612903, 8.232 
1505830723.167484, 0.000, 0.000, 579.799, 580.993, 580.088, 579.126, 2.526, 0.003, 64.214, 0.000, 0.058064516129, 8.258 
1505830723.178678, 0.000, 0.000, 579.799, 580.993, 580.088, 579.126, 2.500, 0.000, 64.214, 0.000, 0.0, 6.284 
1505830723.189815, 0.000, 0.000, 571.172, 571.623, 572.018, 579.126, 2.523, 0.035, 64.214, 0.000, 0.116129032258, 8.219 
1505830723.201069, 0.000, 0.000, 571.172, 571.623, 572.018, 550.559, 2.516, 0.000, 64.214, 0.000, 0.0, 8.258 
1505830723.212222, 0.000, 0.000, 574.840, 571.623, 572.018, 550.559, 2.477, 0.052, 64.214, 0.000, 0.151612903226, 8.219 
1505830723.223426, 0.000, 0.000, 574.840, 575.108, 575.398, 598.184, 2.490, 0.000, 64.214, 0.000, 0.0, 8.232 
1505830723.235123, 0.000, 0.000, 574.840, 575.108, 575.398, 598.184, 2.529, 0.045, 64.214, 0.000, 0.112903225806, 8.297 
1505830723.246751, 0.000, 0.000, 572.544, 571.037, 571.493, 569.842, 2.503, 0.000, 64.214, 0.000, 0.0483870967742, 8.206 
1505830723.258457, 0.000, 0.000, 572.544, 571.037, 571.493, 569.842, 2.516, 0.000, 64.214, 0.000, 0.0, 8.232 
1505830723.270152, 0.000, 0.000, 575.371, 577.659, 575.729, 578.748, 2.494, 0.045, 64.214, 0.000, 0.125806451613, 8.258 
1505830723.281870, 0.000, 0.000, 575.371, 577.659, 575.729, 578.748, 2.542, 0.000, 64.214, 0.000, 0.0, 8.206 
1505830723.293463, 0.000, 0.000, 572.476, 571.800, 572.758, 578.748, 2.529, 0.058, 64.214, 0.000, 0.145161290323, 8.284 
1505830723.305115, 0.000, 0.000, 572.476, 571.800, 572.758, 561.066, 2.510, 0.000, 64.214, 0.000, 0.00322580645161, 8.245 
1505830723.316735, 0.000, 0.000, 577.860, 571.800, 572.758, 561.066, 2.506, 0.016, 64.214, 0.000, 0.0483870967742, 8.206 
1505830723.328379, 0.000, 0.000, 577.860, 577.876, 574.227, 589.739, 2.487, 0.026, 64.214, 0.000, 0.0935483870968, 8.258 
1505830723.340082, 0.000, 0.000, 577.860, 577.876, 574.227, 589.739, 2.526, 0.000, 64.214, 0.000, 0.0, 8.206 
1505830723.351756, 0.000, 0.000, 567.171, 565.311, 569.584, 566.783, 2.529, 0.055, 64.214, 0.000, 0.145161290323, 8.245 
1505830723.363449, 0.000, 0.000, 567.171, 565.311, 569.584, 566.783, 2.497, 0.000, 64.214, 0.000, 0.0, 8.219 
1505830723.375217, 0.000, 0.000, 577.967, 580.430, 579.265, 580.184, 2.465, 0.058, 64.214, 0.000, 0.109677419355, 8.219 
1505830723.387005, 0.000, 0.000, 577.967, 580.430, 579.265, 580.184, 2.519, 0.010, 64.214, 0.000, 0.058064516129, 7.716 
1505830723.398647, 0.000, 0.000, 573.353, 572.648, 573.133, 580.184, 2.519, 0.000, 64.214, 0.000, 0.0, 8.245 
1505830723.410468, 0.000, 0.000, 573.353, 572.648, 573.133, 543.675, 2.513, 0.048, 64.214, 0.000, 0.132258064516, 8.271 
1505830723.422199, 0.000, 0.000, 573.614, 572.648, 573.133, 543.675, 2.461, 0.000, 64.214, 0.000, 0.0, 8.219 
1505830723.434819, 0.000, 0.000, 573.614, 564.251, 552.260, 606.721, 2.539, 0.048, 64.548, 0.000, 0.122580645161, 8.245 
1505830723.447180, 0.000, 0.000, 546.503, 413.977, 552.260, 429.900, 2.526, 0.006, 64.548, 0.000, 0.0774193548387, 8.155 
1505830723.470901, 0.000, 0.000, 546.503, 413.977, 552.260, 429.900, 2.523, 0.042, 64.548, 0.000, 0.135483870968, 8.181 
1505830723.483036, 0.000, 0.000, 602.001, 413.977, 292.763, 429.900, 2.535, 0.000, 64.548, 0.000, 0.0, 8.206 
1505830723.495136, 0.000, 0.000, 602.001, 413.977, 292.763, 429.900, 2.526, 0.045, 64.548, 0.000, 0.1, 8.206 
1505830723.507346, 0.000, 0.000, 571.405, 569.868, 568.827, 569.151, 2.506, 0.019, 64.548, 0.000, 0.0806451612903, 8.206 
1505830723.519525, 0.000, 0.000, 571.405, 569.868, 568.827, 569.151, 2.497, 0.000, 64.548, 0.000, 0.0, 8.206 
1505830723.531762, 0.000, 0.000, 576.790, 577.145, 578.679, 578.775, 2.532, 0.065, 64.548, 0.000, 0.151612903226, 8.168 
1505830723.543203, 0.000, 0.000, 576.790, 577.145, 578.679, 578.775, 2.571, 0.000, 64.548, 0.000, 0.0, 8.194 
1505830723.554658, 0.000, 0.000, 568.961, 565.163, 566.232, 578.775, 2.494, 0.045, 64.548, 0.000, 0.11935483871, 8.181 
1505830723.566028, 0.000, 0.000, 568.961, 565.163, 566.232, 565.184, 2.523, 0.000, 64.548, 0.000, 0.0258064516129, 8.168 
1505830723.577325, 0.000, 0.000, 572.606, 565.163, 566.232, 565.184, 2.529, 0.006, 64.548, 0.000, 0.0129032258065, 8.206 
1505830723.588835, 0.000, 0.000, 572.606, 577.298, 576.104, 577.277, 2.552, 0.032, 64.548, 0.000, 0.103225806452, 8.206 
1505830723.600334, 0.000, 0.000, 572.606, 577.298, 576.104, 577.277, 2.516, 0.000, 64.548, 0.000, 0.0, 8.181 
1505830723.611625, 0.000, 0.000, 575.482, 572.237, 572.867, 571.862, 2.535, 0.052, 64.548, 0.000, 0.151612903226, 8.181 
1505830723.622967, 0.000, 0.000, 575.482, 572.237, 572.867, 571.862, 2.523, 0.000, 64.548, 0.000, 0.0, 8.206 
1505830723.634247, 0.000, 0.000, 570.866, 571.099, 570.995, 566.767, 2.490, 0.048, 64.548, 0.000, 0.129032258065, 8.206 
1505830723.645785, 0.000, 0.000, 570.866, 571.099, 570.995, 566.767, 2.519, 0.000, 64.548, 0.000, 0.0193548387097, 8.194 
1505830723.657071, 0.000, 0.000, 572.081, 571.099, 570.995, 566.767, 2.494, 0.010, 64.548, 0.000, 0.0290322580645, 8.219 
1505830723.668359, 0.000, 0.000, 572.081, 570.214, 570.690, 574.557, 2.526, 0.029, 64.548, 0.000, 0.0935483870968, 8.245 
1505830723.679659, 0.000, 0.000, 572.081, 570.214, 570.690, 574.557, 2.497, 0.000, 64.548, 0.000, 0.0, 8.206 
1505830723.691275, 0.000, 0.000, 575.682, 578.817, 577.632, 578.573, 2.503, 0.055, 64.548, 0.000, 0.141935483871, 8.232 
1505830723.702660, 0.000, 0.000, 575.682, 578.817, 577.632, 578.573, 2.481, 0.000, 64.548, 0.000, 0.0, 8.245 
1505830723.713965, 0.000, 0.000, 569.023, 568.267, 568.745, 568.976, 2.497, 0.055, 64.548, 0.000, 0.135483870968, 8.232 
1505830723.725263, 0.000, 0.000, 569.023, 568.267, 568.745, 568.976, 2.529, 0.000, 64.548, 0.000, 0.0129032258065, 8.219 
1505830723.736570, 0.000, 0.000, 575.550, 573.813, 570.711, 568.976, 2.516, 0.019, 64.548, 0.000, 0.0354838709677, 8.258 
1505830723.748215, 0.000, 0.000, 575.550, 573.813, 570.711, 575.287, 2.500, 0.019, 64.548, 0.000, 0.0935483870968, 8.206 
1505830723.759582, 0.000, 0.000, 575.550, 573.813, 570.711, 575.287, 2.506, 0.000, 64.548, 0.000, 0.0, 8.232 
1505830723.771136, 0.000, 0.000, 569.002, 569.368, 572.846, 568.180, 2.529, 0.052, 64.548, 0.000, 0.145161290323, 8.219 
1505830723.782464, 0.000, 0.000, 569.002, 569.368, 572.846, 568.180, 2.500, 0.000, 64.548, 0.000, 0.0, 8.232 
1505830723.794293, 0.000, 0.000, 575.219, 575.924, 576.457, 577.346, 2.490, 0.052, 64.548, 0.000, 0.129032258065, 8.258 
1505830723.805775, 0.000, 0.000, 575.219, 575.924, 576.457, 577.346, 2.510, 0.000, 64.548, 0.000, 0.0322580645161, 8.232 
1505830723.817081, 0.000, 0.000, 571.711, 573.045, 571.992, 568.031, 2.516, 0.016, 64.548, 0.000, 0.0161290322581, 8.219 
1505830723.828611, 0.000, 0.000, 571.711, 573.045, 571.992, 568.031, 2.506, 0.026, 64.548, 0.000, 0.106451612903, 8.245 
1505830723.839913, 0.000, 0.000, 571.037, 573.045, 571.992, 568.031, 2.529, 0.000, 64.548, 0.000, 0.0, 8.194 
1505830723.851529, 0.000, 0.000, 571.037, 575.592, 575.087, 578.727, 2.516, 0.048, 64.548, 0.000, 0.158064516129, 8.181 
1505830723.862869, 0.000, 0.000, 571.037, 575.592, 575.087, 578.727, 2.497, 0.000, 64.548, 0.000, 0.0, 8.219 
1505830723.874205, 0.000, 0.000, 577.325, 569.306, 570.907, 568.915, 2.506, 0.048, 64.548, 0.000, 0.129032258065, 8.245 
1505830723.885552, 0.000, 0.000, 577.325, 569.306, 570.907, 568.915, 2.490, 0.000, 64.548, 0.000, 0.0193548387097, 8.245 
1505830723.896830, 0.000, 0.000, 575.856, 578.860, 577.457, 579.532, 2.506, 0.013, 64.548, 0.000, 0.0290322580645, 8.232 
1505830723.908115, 0.000, 0.000, 575.856, 578.860, 577.457, 579.532, 2.513, 0.029, 64.548, 0.000, 0.0935483870968, 8.245 
1505830723.919387, 0.000, 0.000, 571.499, 578.860, 567.171, 579.532, 2.539, 0.000, 64.548, 0.000, 0.0, 8.219 
1505830723.930884, 0.000, 0.000, 571.499, 570.711, 567.171, 571.384, 2.513, 0.055, 64.548, 0.000, 0.145161290323, 8.181 
1505830723.942198, 0.000, 0.000, 571.499, 570.711, 567.171, 571.384, 2.461, 0.000, 64.548, 0.000, 0.0, 8.232 
1505830723.953521, 0.000, 0.000, 573.808, 574.274, 578.392, 573.264, 2.548, 0.055, 64.548, 0.000, 0.141935483871, 8.206 
1505830723.964808, 0.000, 0.000, 573.808, 574.274, 578.392, 573.264, 2.497, 0.000, 64.548, 0.000, 0.00322580645161, 8.194 
1505830723.976098, 0.000, 0.000, 570.302, 569.023, 569.605, 569.863, 2.465, 0.023, 64.548, 0.000, 0.058064516129, 8.219 
1505830723.987387, 0.000, 0.000, 570.302, 569.023, 569.605, 569.863, 2.529, 0.016, 64.548, 0.000, 0.0774193548387, 8.258 
1505830723.998633, 0.000, 0.000, 578.700, 577.479, 575.087, 569.863, 2.471, 0.000, 64.548, 0.000, 0.0, 8.194 
1505830724.010317, 0.000, 0.000, 578.700, 577.479, 575.087, 578.190, 2.526, 0.052, 64.548, 0.000, 0.138709677419, 8.206 
1505830724.021609, 0.000, 0.000, 578.700, 577.479, 575.087, 578.190, 2.529, 0.000, 64.548, 0.000, 0.0, 8.219 
1505830724.032915, 0.000, 0.000, 571.063, 573.808, 574.583, 573.071, 2.523, 0.055, 64.548, 0.000, 0.148387096774, 8.232 
1505830724.044229, 0.000, 0.000, 571.063, 573.808, 574.583, 573.071, 2.490, 0.000, 64.548, 0.000, 0.0, 8.232 
1505830724.055508, 0.000, 0.000, 574.798, 574.693, 575.619, 573.986, 2.506, 0.035, 64.548, 0.000, 0.0806451612903, 8.245 
1505830724.066792, 0.000, 0.000, 574.798, 574.693, 575.619, 573.986, 2.490, 0.013, 64.548, 0.000, 0.0741935483871, 8.206 
1505830724.078080, 0.000, 0.000, 573.133, 570.799, 571.685, 573.986, 2.545, 0.000, 64.548, 0.000, 0.0, 8.271 
1505830724.089499, 0.000, 0.000, 573.133, 570.799, 571.685, 570.317, 2.484, 0.042, 64.548, 0.000, 0.129032258065, 8.271 
1505830724.100876, 0.000, 0.000, 573.724, 570.799, 571.685, 570.317, 2.532, 0.000, 64.548, 0.000, 0.0, 8.245 
1505830724.112346, 0.000, 0.000, 573.724, 578.009, 576.484, 578.817, 2.458, 0.052, 64.548, 0.000, 0.158064516129, 8.245 
1505830724.123659, 0.000, 0.000, 573.724, 578.009, 576.484, 578.817, 2.500, 0.000, 64.548, 0.000, 0.0, 8.258 
1505830724.134935, 0.000, 0.000, 574.227, 570.907, 572.388, 571.582, 2.503, 0.042, 64.548, 0.000, 0.1, 8.245 
1505830724.146254, 0.000, 0.000, 574.227, 570.907, 572.388, 571.582, 2.577, 0.003, 64.548, 0.000, 0.0483870967742, 8.103 
1505830724.157626, 0.000, 0.000, 577.855, 579.623, 578.546, 574.515, 2.465, 0.000, 64.548, 0.000, 0.0, 8.245 
1505830724.169125, 0.000, 0.000, 577.855, 579.623, 578.546, 574.515, 2.519, 0.042, 64.548, 0.000, 0.116129032258, 8.245 
1505830724.180509, 0.000, 0.000, 565.911, 579.623, 578.546, 574.515, 2.500, 0.000, 64.548, 0.000, 0.0, 8.232 
1505830724.192520, 0.000, 0.000, 565.911, 563.821, 564.545, 569.497, 2.455, 0.061, 64.548, 0.000, 0.148387096774, 8.245 
1505830724.203947, 0.000, 0.000, 565.911, 563.821, 564.545, 569.497, 2.471, 0.000, 64.548, 0.000, 0.0, 8.245 
1505830724.215274, 0.000, 0.000, 584.545, 586.446, 585.502, 584.453, 2.500, 0.019, 64.548, 0.000, 0.0838709677419, 8.245 
1505830724.226636, 0.000, 0.000, 584.545, 586.446, 585.502, 584.453, 2.535, 0.010, 64.548, 0.000, 0.0612903225806, 8.297 
1505830724.238200, 0.000, 0.000, 567.539, 566.828, 567.411, 566.747, 2.529, 0.000, 64.548, 0.000, 0.0, 8.245 
1505830724.250289, 0.000, 0.000, 567.539, 566.828, 567.411, 566.747, 2.500, 0.045, 64.548, 0.000, 0.138709677419, 8.284 
1505830724.262123, 0.000, 0.000, 575.661, 575.967, 576.278, 571.058, 2.500, 0.000, 64.548, 0.000, 0.0, 8.258 
1505830724.274351, 0.000, 0.000, 575.661, 575.967, 576.278, 571.058, 2.529, 0.045, 64.548, 0.000, 0.1, 8.219 
1505830724.286508, 0.000, 0.000, 571.426, 562.496, 570.323, 571.058, 2.519, 0.003, 64.548, 0.000, 0.0870967741935, 8.219 
1505830724.298656, 0.000, 0.000, 571.426, 562.496, 570.323, 574.468, 2.500, 0.000, 64.548, 0.000, 0.0, 8.232 
1505830724.310726, 0.000, 0.000, 577.256, 562.496, 570.323, 574.468, 2.532, 0.055, 64.548, 0.000, 0.138709677419, 8.232 
1505830724.322784, 0.000, 0.000, 577.256, 586.534, 571.275, 580.768, 2.471, 0.000, 64.548, 0.000, 0.0, 8.219 
1505830724.334706, 0.000, 0.000, 577.256, 586.534, 571.275, 580.768, 2.535, 0.039, 64.548, 0.000, 0.0935483870968, 8.271 
1505830724.346536, 0.000, 0.000, 574.777, 575.040, 581.713, 573.394, 2.500, 0.006, 64.548, 0.000, 0.0677419354839, 8.245 
1505830724.358348, 0.000, 0.000, 574.777, 575.040, 581.713, 573.394, 2.497, 0.000, 64.548, 0.000, 0.0, 8.219 
1505830724.370259, 0.000, 0.000, 576.215, 576.748, 576.568, 576.833, 2.510, 0.045, 64.548, 0.000, 0.141935483871, 8.219 
