t,spd0,spd1,spd2,spd3,spd4,spd5,Vcr,adc0,dc,T,Vpz,Vms
1509364123.530857, 1053.528, 1056.110, 3.140, 3.140, 3.140, 3.140, 2.642, 0.006, 28.000, 17.062, 0.00645161290323, 1.832 
1509364123.542848, 1039.635, 1038.845, 3.140, 3.140, 3.140, 3.140, 2.610, 0.042, 28.000, 17.062, 0.148387096774, 1.832 
1509364123.554766, 1039.635, 1038.845, 3.140, 3.140, 3.140, 3.140, 2.623, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364123.566816, 1039.635, 1041.753, 3.140, 3.140, 3.140, 3.140, 2.590, 0.061, 28.000, 17.062, 0.177419354839, 1.845 
1509364123.578760, 519.951, 1042.391, 3.140, 3.140, 3.140, 3.140, 2.610, 0.000, 28.000, 17.062, 0.0258064516129, 1.832 
1509364123.590644, 519.951, 1056.482, 3.140, 3.140, 3.140, 3.140, 2.590, 0.013, 28.000, 17.062, 0.0225806451613, 1.819 
1509364123.602551, 1038.931, 1041.390, 3.140, 3.140, 3.140, 3.140, 2.639, 0.035, 28.000, 17.062, 0.141935483871, 1.819 
1509364123.614440, 1042.098, 1042.460, 3.140, 3.140, 3.140, 3.140, 2.616, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364123.626438, 1042.098, 1042.460, 3.140, 3.140, 3.140, 3.140, 2.632, 0.065, 28.000, 17.062, 0.174193548387, 1.819 
1509364123.638332, 999.199, 1036.774, 3.140, 3.140, 3.140, 3.140, 2.668, 0.000, 28.000, 17.062, 0.00967741935484, 1.819 
1509364123.650224, 1102.623, 1058.562, 3.140, 3.140, 3.140, 3.140, 2.648, 0.019, 28.000, 17.062, 0.041935483871, 1.819 
1509364123.662130, 1040.581, 1040.443, 3.140, 3.140, 3.140, 3.140, 2.626, 0.032, 28.000, 17.062, 0.132258064516, 1.832 
1509364123.674023, 1042.823, 1044.069, 3.140, 3.140, 3.140, 3.140, 2.629, 0.000, 28.000, 17.062, 0.0, 1.819 
1509364123.685998, 1040.874, 1044.069, 3.140, 3.140, 3.140, 3.140, 2.610, 0.065, 28.000, 17.062, 0.183870967742, 1.832 
1509364123.698031, 1040.874, 919.387, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 28.000, 17.062, 0.0, 1.845 
1509364123.709998, 1010.027, 1221.500, 3.140, 3.140, 3.140, 3.140, 2.632, 0.026, 28.000, 17.062, 0.0612903225806, 1.832 
1509364123.721931, 1092.418, 1042.616, 3.140, 3.140, 3.140, 3.140, 2.626, 0.026, 28.000, 17.062, 0.122580645161, 1.845 
1509364123.733810, 1046.187, 1044.711, 3.140, 3.140, 3.140, 3.140, 2.619, 0.000, 28.000, 17.062, 0.0, 1.819 
1509364123.745726, 1041.873, 1040.288, 3.140, 3.140, 3.140, 3.140, 2.629, 0.065, 28.000, 17.062, 0.187096774194, 1.832 
1509364123.757825, 1058.419, 1061.580, 3.140, 3.140, 3.140, 3.140, 2.652, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364123.769704, 1058.419, 1061.580, 3.140, 3.140, 3.140, 3.140, 2.613, 0.032, 28.000, 17.062, 0.0774193548387, 1.832 
1509364123.781693, 995.358, 1043.186, 3.140, 3.140, 3.140, 3.140, 2.616, 0.019, 28.000, 17.062, 0.116129032258, 1.819 
1509364123.793620, 1102.063, 1047.494, 3.140, 3.140, 3.140, 3.140, 2.629, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364123.805509, 1043.394, 1041.804, 3.140, 3.140, 3.140, 3.140, 2.642, 0.065, 28.000, 17.062, 0.183870967742, 1.819 
1509364123.817468, 1062.028, 1063.536, 3.140, 3.140, 3.140, 3.140, 2.652, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364123.829374, 1044.936, 1044.780, 3.140, 3.140, 3.140, 3.140, 2.635, 0.042, 28.000, 17.062, 0.1, 1.832 
1509364123.841224, 1044.936, 1044.780, 3.140, 3.140, 3.140, 3.140, 2.642, 0.013, 28.000, 17.062, 0.1, 1.832 
1509364123.853213, 996.808, 1047.633, 3.140, 3.140, 3.140, 3.140, 2.600, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364123.865072, 1100.270, 1043.480, 3.140, 3.140, 3.140, 3.140, 2.661, 0.058, 28.000, 17.062, 0.177419354839, 1.819 
1509364123.877138, 1062.854, 1065.031, 3.140, 3.140, 3.140, 3.140, 2.671, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364123.889265, 1045.735, 1045.892, 3.140, 3.140, 3.140, 3.140, 2.619, 0.045, 28.000, 17.062, 0.106451612903, 1.819 
1509364123.901263, 1049.538, 1049.013, 3.140, 3.140, 3.140, 3.140, 2.658, 0.016, 28.000, 17.062, 0.103225806452, 1.819 
1509364123.913180, 1049.538, 1049.013, 3.140, 3.140, 3.140, 3.140, 2.606, 0.000, 28.000, 17.062, 0.0, 1.819 
1509364123.925122, 1049.538, 1030.862, 3.140, 3.140, 3.140, 3.140, 2.648, 0.061, 28.000, 17.062, 0.18064516129, 1.819 
1509364123.937261, 527.462, 1086.720, 3.140, 3.140, 3.140, 3.140, 2.626, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364123.949150, 1047.773, 1046.901, 3.140, 3.140, 3.140, 3.140, 2.639, 0.042, 28.000, 17.062, 0.112903225806, 1.832 
1509364123.961058, 1049.101, 1050.204, 3.140, 3.140, 3.140, 3.140, 2.645, 0.010, 28.000, 17.062, 0.0935483870968, 1.832 
1509364123.972992, 1047.773, 1045.301, 3.140, 3.140, 3.140, 3.140, 2.635, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364123.984845, 1047.773, 1045.301, 3.140, 3.140, 3.140, 3.140, 2.642, 0.048, 28.000, 17.062, 0.164516129032, 1.832 
1509364123.996673, 1047.773, 1018.876, 3.140, 3.140, 3.140, 3.140, 2.613, 0.000, 28.000, 17.062, 0.0, 1.819 
1509364124.008321, 528.228, 1104.714, 3.140, 3.140, 3.140, 3.140, 2.632, 0.055, 28.000, 17.062, 0.151612903226, 1.832 
1509364124.019965, 1049.836, 1051.099, 3.140, 3.140, 3.140, 3.140, 2.629, 0.000, 28.000, 17.062, 0.0451612903226, 1.819 
1509364124.031652, 1048.366, 1045.509, 3.140, 3.140, 3.140, 3.140, 2.613, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364124.043278, 1066.168, 1067.760, 3.140, 3.140, 3.140, 3.140, 2.648, 0.042, 28.000, 17.062, 0.145161290323, 1.832 
1509364124.054972, 1066.168, 1067.760, 3.140, 3.140, 3.140, 3.140, 2.655, 0.000, 28.000, 17.062, 0.0, 1.819 
1509364124.066696, 1022.635, 1048.000, 3.140, 3.140, 3.140, 3.140, 2.645, 0.065, 28.000, 17.062, 0.187096774194, 1.832 
1509364124.078347, 1078.357, 1052.118, 3.140, 3.140, 3.140, 3.140, 2.674, 0.000, 28.000, 17.062, 0.0, 1.819 
1509364124.090031, 1048.069, 1046.031, 3.140, 3.140, 3.140, 3.140, 2.648, 0.032, 28.000, 17.062, 0.0838709677419, 1.819 
1509364124.101682, 1066.258, 1068.068, 3.140, 3.140, 3.140, 3.140, 2.632, 0.016, 28.000, 17.062, 0.106451612903, 1.819 
1509364124.113382, 1049.101, 1068.068, 3.140, 3.140, 3.140, 3.140, 2.655, 0.000, 28.000, 17.062, 0.0, 1.819 
1509364124.125039, 1049.101, 995.295, 3.140, 3.140, 3.140, 3.140, 2.652, 0.065, 28.000, 17.062, 0.177419354839, 1.832 
1509364124.136796, 1051.081, 1112.095, 3.140, 3.140, 3.140, 3.140, 2.665, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364124.148423, 1049.678, 1047.337, 3.140, 3.140, 3.140, 3.140, 2.626, 0.055, 28.000, 17.062, 0.151612903226, 1.832 
1509364124.160070, 1066.096, 1067.307, 3.140, 3.140, 3.140, 3.140, 2.594, 0.000, 28.000, 17.062, 0.0516129032258, 1.832 
1509364124.171823, 1049.608, 1050.204, 3.140, 3.140, 3.140, 3.140, 2.661, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364124.183476, 1049.608, 1050.204, 3.140, 3.140, 3.140, 3.140, 2.606, 0.045, 28.000, 17.062, 0.138709677419, 1.832 
1509364124.195218, 999.135, 1052.329, 3.140, 3.140, 3.140, 3.140, 2.619, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364124.206936, 1108.002, 1047.354, 3.140, 3.140, 3.140, 3.140, 2.623, 0.065, 28.000, 17.062, 0.187096774194, 1.858 
1509364124.218690, 1066.547, 1068.830, 3.140, 3.140, 3.140, 3.140, 2.645, 0.000, 28.000, 17.062, 0.00322580645161, 1.819 
1509364124.230375, 1050.502, 1050.116, 3.140, 3.140, 3.140, 3.140, 2.668, 0.032, 28.000, 17.062, 0.0741935483871, 1.832 
1509364124.242041, 1052.699, 1050.116, 3.140, 3.140, 3.140, 3.140, 2.652, 0.019, 28.000, 17.062, 0.112903225806, 1.819 
1509364124.253798, 1052.699, 954.509, 3.140, 3.140, 3.140, 3.140, 2.668, 0.000, 28.000, 17.062, 0.0, 1.819 
1509364124.265412, 1050.046, 1167.224, 3.140, 3.140, 3.140, 3.140, 2.671, 0.061, 28.000, 17.062, 0.177419354839, 1.819 
1509364124.277197, 1067.706, 1070.048, 3.140, 3.140, 3.140, 3.140, 2.642, 0.000, 28.000, 17.062, 0.0, 1.819 
1509364124.288844, 1050.712, 1050.414, 3.140, 3.140, 3.140, 3.140, 2.661, 0.058, 28.000, 17.062, 0.141935483871, 1.832 
1509364124.300710, 1051.749, 1053.528, 3.140, 3.140, 3.140, 3.140, 2.661, 0.000, 28.000, 17.062, 0.0677419354839, 1.819 
1509364124.312401, 1051.749, 1053.528, 3.140, 3.140, 3.140, 3.140, 2.697, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364124.324163, 1051.749, 1001.139, 3.140, 3.140, 3.140, 3.140, 2.616, 0.052, 28.000, 17.062, 0.158064516129, 1.832 
1509364124.335818, 529.789, 1131.496, 3.140, 3.140, 3.140, 3.140, 2.613, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364124.347611, 1051.380, 1051.151, 3.140, 3.140, 3.140, 3.140, 2.639, 0.065, 28.000, 17.062, 0.177419354839, 1.819 
1509364124.359351, 1054.623, 1046.971, 3.140, 3.140, 3.140, 3.140, 2.642, 0.000, 28.000, 17.062, 0.0129032258065, 1.832 
1509364124.371011, 1048.296, 1056.198, 3.140, 3.140, 3.140, 3.140, 2.658, 0.023, 28.000, 17.062, 0.0483870967742, 1.845 
1509364124.382714, 1048.296, 1056.198, 3.140, 3.140, 3.140, 3.140, 2.626, 0.023, 28.000, 17.062, 0.116129032258, 1.832 
1509364124.394413, 1048.296, 1063.141, 3.140, 3.140, 3.140, 3.140, 2.642, 0.000, 28.000, 17.062, 0.0, 1.845 
1509364124.406227, 530.280, 1063.896, 3.140, 3.140, 3.140, 3.140, 2.652, 0.068, 28.000, 17.062, 0.183870967742, 1.832 
1509364124.417892, 1054.481, 1054.569, 3.140, 3.140, 3.140, 3.140, 2.632, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364124.429545, 1051.151, 1048.803, 3.140, 3.140, 3.140, 3.140, 2.655, 0.048, 28.000, 17.062, 0.11935483871, 1.832 
1509364124.441250, 1068.540, 1070.813, 3.140, 3.140, 3.140, 3.140, 2.635, 0.000, 28.000, 17.062, 0.0774193548387, 1.832 
1509364124.452914, 1068.540, 1070.813, 3.140, 3.140, 3.140, 3.140, 2.610, 0.000, 28.000, 17.062, 0.0, 1.845 
1509364124.464613, 1036.842, 1051.819, 3.140, 3.140, 3.140, 3.140, 2.665, 0.048, 28.000, 17.062, 0.161290322581, 1.819 
1509364124.476365, 1069.976, 1052.858, 3.140, 3.140, 3.140, 3.140, 2.648, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364124.488073, 1051.960, 1051.292, 3.140, 3.140, 3.140, 3.140, 2.629, 0.065, 28.000, 17.062, 0.170967741935, 1.832 
1509364124.499718, 1069.448, 1071.123, 3.140, 3.140, 3.140, 3.140, 2.655, 0.000, 28.000, 17.062, 0.0225806451613, 1.832 
1509364124.511369, 1052.030, 1071.123, 3.140, 3.140, 3.140, 3.140, 2.642, 0.013, 28.000, 17.062, 0.0354838709677, 1.832 
1509364124.523100, 1052.030, 987.174, 3.140, 3.140, 3.140, 3.140, 2.603, 0.032, 28.000, 17.062, 0.129032258065, 1.832 
1509364124.534745, 1054.481, 1128.917, 3.140, 3.140, 3.140, 3.140, 2.652, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364124.546517, 1050.064, 1049.696, 3.140, 3.140, 3.140, 3.140, 2.648, 0.065, 28.000, 17.062, 0.187096774194, 1.845 
1509364124.558161, 1071.579, 1071.196, 3.140, 3.140, 3.140, 3.140, 2.635, 0.000, 28.000, 17.062, 0.0, 1.845 
1509364124.569919, 1050.941, 1052.488, 3.140, 3.140, 3.140, 3.140, 2.668, 0.045, 28.000, 17.062, 0.109677419355, 1.845 
1509364124.581605, 1050.941, 1052.488, 3.140, 3.140, 3.140, 3.140, 2.632, 0.003, 28.000, 17.062, 0.0774193548387, 1.845 
1509364124.593305, 1050.941, 1043.982, 3.140, 3.140, 3.140, 3.140, 2.645, 0.000, 28.000, 17.062, 0.0, 1.845 
1509364124.605013, 526.777, 1067.235, 3.140, 3.140, 3.140, 3.140, 2.590, 0.055, 28.000, 17.062, 0.170967741935, 1.819 
1509364124.616776, 526.777, 1071.342, 3.140, 3.140, 3.140, 3.140, 2.626, 0.000, 28.000, 17.062, 0.0, 1.819 
1509364124.628537, 526.777, 1051.099, 3.140, 3.140, 3.140, 3.140, 2.655, 0.061, 28.000, 17.062, 0.164516129032, 1.832 
1509364124.640195, 526.777, 1057.299, 3.140, 3.140, 3.140, 3.140, 2.632, 0.000, 28.000, 17.062, 0.0354838709677, 1.832 
1509364124.651945, 526.777, 1057.299, 3.140, 3.140, 3.140, 3.140, 2.613, 0.010, 28.000, 17.062, 0.00967741935484, 1.832 
1509364124.663615, 1022.220, 1049.311, 3.140, 3.140, 3.140, 3.140, 2.597, 0.039, 28.000, 17.062, 0.138709677419, 1.832 
1509364124.675331, 1104.249, 1072.657, 3.140, 3.140, 3.140, 3.140, 2.694, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364124.687111, 1052.699, 1051.011, 3.140, 3.140, 3.140, 3.140, 2.655, 0.065, 28.000, 17.062, 0.190322580645, 1.845 
1509364124.698750, 1056.039, 1057.903, 3.140, 3.140, 3.140, 3.140, 2.616, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364124.710457, 1051.239, 1057.903, 3.140, 3.140, 3.140, 3.140, 2.655, 0.035, 28.000, 17.062, 0.0935483870968, 1.832 
1509364124.722425, 1051.239, 957.545, 3.140, 3.140, 3.140, 3.140, 2.629, 0.016, 28.000, 17.062, 0.109677419355, 1.845 
1509364124.734253, 1048.139, 1189.828, 3.140, 3.140, 3.140, 3.140, 2.623, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364124.745975, 1077.969, 1054.693, 3.140, 3.140, 3.140, 3.140, 2.639, 0.058, 28.000, 17.062, 0.177419354839, 1.845 
1509364124.757714, 1056.340, 1057.086, 3.140, 3.140, 3.140, 3.140, 2.645, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364124.769362, 1053.228, 1051.151, 3.140, 3.140, 3.140, 3.140, 2.613, 0.055, 28.000, 17.062, 0.141935483871, 1.845 
1509364124.781069, 1071.433, 1051.151, 3.140, 3.140, 3.140, 3.140, 2.642, 0.000, 28.000, 17.062, 0.0612903225806, 1.832 
1509364124.792781, 1071.433, 986.849, 3.140, 3.140, 3.140, 3.140, 2.626, 0.000, 28.000, 17.062, 0.0, 1.845 
1509364124.804422, 1054.410, 1152.957, 3.140, 3.140, 3.140, 3.140, 2.639, 0.048, 28.000, 17.062, 0.151612903226, 1.832 
1509364124.816167, 1056.251, 1057.014, 3.140, 3.140, 3.140, 3.140, 2.632, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364124.827812, 1053.739, 1051.011, 3.140, 3.140, 3.140, 3.140, 2.600, 0.065, 28.000, 17.062, 0.18064516129, 1.819 
1509364124.839514, 1071.744, 1072.639, 3.140, 3.140, 3.140, 3.140, 2.610, 0.000, 28.000, 17.062, 0.00967741935484, 1.819 
1509364124.851192, 1071.744, 1072.639, 3.140, 3.140, 3.140, 3.140, 2.619, 0.023, 28.000, 17.062, 0.058064516129, 1.845 
1509364124.862944, 1071.744, 1020.065, 3.140, 3.140, 3.140, 3.140, 2.655, 0.032, 28.000, 17.062, 0.116129032258, 1.832 
1509364124.874650, 527.037, 1101.233, 3.140, 3.140, 3.140, 3.140, 2.629, 0.000, 28.000, 17.062, 0.0, 1.845 
1509364124.886461, 527.037, 1051.819, 3.140, 3.140, 3.140, 3.140, 2.613, 0.058, 28.000, 17.062, 0.18064516129, 1.832 
1509364124.898173, 527.037, 1073.499, 3.140, 3.140, 3.140, 3.140, 2.645, 0.000, 28.000, 17.062, 0.0, 1.845 
1509364124.909814, 1053.457, 1054.181, 3.140, 3.140, 3.140, 3.140, 2.610, 0.048, 28.000, 17.062, 0.132258064516, 1.845 
1509364124.921562, 1053.457, 1054.181, 3.140, 3.140, 3.140, 3.140, 2.619, 0.000, 28.000, 17.062, 0.0645161290323, 1.832 
1509364124.933242, 1053.457, 1059.328, 3.140, 3.140, 3.140, 3.140, 2.600, 0.000, 28.000, 17.062, 0.0, 1.858 
1509364124.944936, 527.665, 1055.383, 3.140, 3.140, 3.140, 3.140, 2.600, 0.048, 28.000, 17.062, 0.164516129032, 1.832 
1509364124.956661, 527.665, 1073.188, 3.140, 3.140, 3.140, 3.140, 2.635, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364124.968306, 1053.898, 1054.340, 3.140, 3.140, 3.140, 3.140, 2.632, 0.065, 28.000, 17.062, 0.174193548387, 1.832 
1509364124.980040, 1055.737, 1057.530, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 28.000, 17.062, 0.0161290322581, 1.832 
1509364124.991706, 1055.737, 1057.530, 3.140, 3.140, 3.140, 3.140, 2.623, 0.023, 28.000, 17.062, 0.0451612903226, 1.832 
1509364125.003422, 1039.429, 1050.853, 3.140, 3.140, 3.140, 3.140, 2.648, 0.035, 28.000, 17.062, 0.125806451613, 1.819 
1509364125.015059, 1087.904, 1073.499, 3.140, 3.140, 3.140, 3.140, 2.658, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364125.026843, 1054.481, 1054.552, 3.140, 3.140, 3.140, 3.140, 2.645, 0.058, 28.000, 17.062, 0.183870967742, 1.832 
1509364125.038491, 1055.082, 1057.014, 3.140, 3.140, 3.140, 3.140, 2.652, 0.000, 28.000, 17.062, 0.0, 1.845 
1509364125.050119, 1055.436, 1057.014, 3.140, 3.140, 3.140, 3.140, 2.623, 0.039, 28.000, 17.062, 0.125806451613, 1.832 
1509364125.061848, 1055.436, 984.578, 3.140, 3.140, 3.140, 3.140, 2.613, 0.006, 28.000, 17.062, 0.0741935483871, 1.832 
1509364125.073466, 1071.744, 1153.845, 3.140, 3.140, 3.140, 3.140, 2.635, 0.000, 28.000, 17.062, 0.0, 1.858 
1509364125.085167, 1054.623, 1054.251, 3.140, 3.140, 3.140, 3.140, 2.639, 0.052, 28.000, 17.062, 0.164516129032, 1.845 
1509364125.096871, 1056.713, 1057.157, 3.140, 3.140, 3.140, 3.140, 2.635, 0.000, 28.000, 17.062, 0.0, 1.845 
1509364125.108555, 1049.766, 1050.502, 3.140, 3.140, 3.140, 3.140, 2.610, 0.065, 28.000, 17.062, 0.170967741935, 1.832 
1509364125.120279, 1049.766, 1050.502, 3.140, 3.140, 3.140, 3.140, 2.642, 0.000, 28.000, 17.062, 0.00967741935484, 1.845 
1509364125.132222, 1049.766, 1038.777, 3.140, 3.140, 3.140, 3.140, 2.639, 0.019, 28.000, 17.062, 0.0322580645161, 1.832 
1509364125.143957, 531.876, 1097.372, 3.140, 3.140, 3.140, 3.140, 2.652, 0.039, 28.000, 17.062, 0.135483870968, 1.845 
1509364125.155642, 1056.926, 1057.245, 3.140, 3.140, 3.140, 3.140, 2.652, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364125.167500, 1054.340, 1051.661, 3.140, 3.140, 3.140, 3.140, 2.577, 0.068, 28.000, 17.062, 0.196774193548, 1.832 
1509364125.179181, 1072.109, 1073.353, 3.140, 3.140, 3.140, 3.140, 2.619, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364125.190906, 1072.109, 1073.353, 3.140, 3.140, 3.140, 3.140, 2.648, 0.035, 28.000, 17.062, 0.0903225806452, 1.832 
1509364125.202654, 1072.109, 1034.915, 3.140, 3.140, 3.140, 3.140, 2.668, 0.016, 28.000, 17.062, 0.1, 1.832 
1509364125.214371, 527.687, 1082.885, 3.140, 3.140, 3.140, 3.140, 2.642, 0.000, 28.000, 17.062, 0.0, 1.819 
1509364125.226173, 1051.889, 1051.222, 3.140, 3.140, 3.140, 3.140, 2.652, 0.061, 28.000, 17.062, 0.174193548387, 1.832 
1509364125.237944, 1072.822, 1073.206, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364125.249586, 1054.022, 1054.181, 3.140, 3.140, 3.140, 3.140, 2.616, 0.058, 28.000, 17.062, 0.151612903226, 1.845 
1509364125.261243, 1054.022, 1054.181, 3.140, 3.140, 3.140, 3.140, 2.610, 0.000, 28.000, 17.062, 0.041935483871, 1.832 
1509364125.272959, 1008.553, 1056.411, 3.140, 3.140, 3.140, 3.140, 2.648, 0.000, 28.000, 17.062, 0.0, 1.845 
1509364125.284597, 1105.607, 1051.819, 3.140, 3.140, 3.140, 3.140, 2.635, 0.042, 28.000, 17.062, 0.148387096774, 1.858 
1509364125.296366, 1070.449, 1072.657, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 28.000, 17.062, 0.0, 1.819 
1509364125.308016, 1056.180, 1054.852, 3.140, 3.140, 3.140, 3.140, 2.600, 0.068, 28.000, 17.062, 0.190322580645, 1.832 
1509364125.319725, 1055.596, 1054.852, 3.140, 3.140, 3.140, 3.140, 2.626, 0.000, 28.000, 17.062, 0.00322580645161, 1.819 
1509364125.331400, 1055.596, 957.356, 3.140, 3.140, 3.140, 3.140, 2.645, 0.032, 28.000, 17.062, 0.0838709677419, 1.845 
1509364125.343026, 1054.251, 1173.254, 3.140, 3.140, 3.140, 3.140, 2.665, 0.019, 28.000, 17.062, 0.109677419355, 1.819 
1509364125.354715, 1071.506, 1073.353, 3.140, 3.140, 3.140, 3.140, 2.674, 0.000, 28.000, 17.062, 0.0, 1.819 
1509364125.366433, 1053.016, 1052.699, 3.140, 3.140, 3.140, 3.140, 2.626, 0.065, 28.000, 17.062, 0.174193548387, 1.832 
1509364125.378136, 1057.441, 1056.411, 3.140, 3.140, 3.140, 3.140, 2.613, 0.000, 28.000, 17.062, 0.0, 1.819 
1509364125.389826, 1054.198, 1056.411, 3.140, 3.140, 3.140, 3.140, 2.658, 0.048, 28.000, 17.062, 0.145161290323, 1.832 
1509364125.401549, 1054.198, 1003.950, 3.140, 3.140, 3.140, 3.140, 2.610, 0.000, 28.000, 17.062, 0.0516129032258, 1.832 
1509364125.413182, 1072.036, 1130.967, 3.140, 3.140, 3.140, 3.140, 2.629, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364125.424829, 1053.969, 1053.598, 3.140, 3.140, 3.140, 3.140, 2.665, 0.045, 28.000, 17.062, 0.151612903226, 1.845 
1509364125.436602, 1056.411, 1057.299, 3.140, 3.140, 3.140, 3.140, 2.648, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364125.448228, 1042.598, 1051.450, 3.140, 3.140, 3.140, 3.140, 2.610, 0.065, 28.000, 17.062, 0.187096774194, 1.832 
1509364125.459970, 1042.598, 1051.450, 3.140, 3.140, 3.140, 3.140, 2.584, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364125.471648, 1042.598, 1060.453, 3.140, 3.140, 3.140, 3.140, 2.639, 0.035, 28.000, 17.062, 0.0806451612903, 1.832 
1509364125.483351, 534.379, 1073.591, 3.140, 3.140, 3.140, 3.140, 2.626, 0.026, 28.000, 17.062, 0.112903225806, 1.832 
1509364125.495008, 1057.228, 1057.974, 3.140, 3.140, 3.140, 3.140, 2.645, 0.000, 28.000, 17.062, 0.0, 1.845 
1509364125.506758, 1054.039, 1051.661, 3.140, 3.140, 3.140, 3.140, 2.632, 0.061, 28.000, 17.062, 0.177419354839, 1.832 
1509364125.518450, 1072.036, 1073.499, 3.140, 3.140, 3.140, 3.140, 2.619, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364125.530076, 1072.036, 1073.499, 3.140, 3.140, 3.140, 3.140, 2.629, 0.058, 28.000, 17.062, 0.145161290323, 1.832 
1509364125.541985, 1022.220, 1053.969, 3.140, 3.140, 3.140, 3.140, 2.648, 0.000, 28.000, 17.062, 0.0645161290323, 1.832 
1509364125.553695, 1092.741, 1057.672, 3.140, 3.140, 3.140, 3.140, 2.645, 0.000, 28.000, 17.062, 0.0, 1.819 
1509364125.565389, 1054.782, 1054.198, 3.140, 3.140, 3.140, 3.140, 2.623, 0.045, 28.000, 17.062, 0.158064516129, 1.832 
1509364125.577095, 1073.261, 1074.875, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364125.588806, 1055.968, 1074.875, 3.140, 3.140, 3.140, 3.140, 2.658, 0.065, 28.000, 17.062, 0.18064516129, 1.832 
1509364125.600479, 1055.968, 951.118, 3.140, 3.140, 3.140, 3.140, 2.655, 0.000, 28.000, 17.062, 0.00967741935484, 1.832 
1509364125.612120, 1057.832, 1190.279, 3.140, 3.140, 3.140, 3.140, 2.635, 0.023, 28.000, 17.062, 0.0548387096774, 1.832 
1509364125.623846, 1055.525, 1052.858, 3.140, 3.140, 3.140, 3.140, 2.626, 0.026, 28.000, 17.062, 0.122580645161, 1.832 
1509364125.635493, 1073.115, 1076.033, 3.140, 3.140, 3.140, 3.140, 2.642, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364125.647354, 1056.997, 1056.943, 3.140, 3.140, 3.140, 3.140, 2.635, 0.061, 28.000, 17.062, 0.187096774194, 1.832 
1509364125.659029, 1060.006, 1056.943, 3.140, 3.140, 3.140, 3.140, 2.648, 0.000, 28.000, 17.062, 0.0, 1.832 
1509364125.670792, 1060.006, 978.849, 3.140, 3.140, 3.140, 3.140, 2.619, 0.052, 28.000, 17.062, 0.129032258065, 1.806 
1509364125.682419, 1055.879, 1148.726, 3.140, 3.140, 3.140, 3.140, 2.613, 0.006, 28.000, 17.062, 0.0741935483871, 1.832 
1509364125.694076, 1074.820, 1075.959, 3.140, 3.140, 3.140, 3.140, 2.613, 0.000, 28.000, 17.062, 0.0, 1.819 
1509364125.705755, 1057.299, 1057.388, 3.140, 3.140, 3.140, 3.140, 2.645, 0.052, 28.000, 17.062, 0.161290322581, 1.819 
1509364125.717534, 1059.631, 1059.846, 3.140, 3.140, 3.140, 3.140, 2.613, 0.000, 28.000, 17.062, 0.0, 1.819 
1509364125.729282, 1059.631, 1059.846, 3.140, 3.140, 3.140, 3.140, 2.623, 0.055, 28.000, 17.062, 0.167741935484, 1.819 
1509364125.741108, 1059.631, 1000.661, 3.140, 3.140, 3.140, 3.140, 2.645, 0.000, 28.000, 17.062, 0.0258064516129, 1.832 
1509364125.752827, 532.989, 1147.846, 3.140, 3.140, 3.140, 3.140, 2.645, 0.013, 28.000, 17.062, 0.0258064516129, 1.832 
1509364125.764479, 1058.063, 1057.299, 3.140, 3.140, 3.140, 3.140, 2.610, 0.035, 28.000, 17.062, 0.135483870968, 1.845 
