t,spd0,spd1,spd2,spd3,spd4,spd5,Vcr,adc0,dc,T,Vpz,Vms
1509362986.068035, 765.188, 761.687, 3.140, 3.140, 3.140, 3.140, 2.590, 0.068, 24.000, 15.875, 0.183870967742, 1.523 
1509362986.080132, 765.188, 761.687, 3.140, 3.140, 3.140, 3.140, 2.613, 0.000, 24.000, 15.875, 0.0193548387097, 1.535 
1509362986.091998, 765.263, 766.204, 3.140, 3.140, 3.140, 3.140, 2.632, 0.016, 24.000, 15.875, 0.0225806451613, 1.523 
1509362986.103944, 762.083, 766.204, 3.140, 3.140, 3.140, 3.140, 2.642, 0.032, 24.000, 15.875, 0.135483870968, 1.523 
1509362986.116075, 762.083, 762.157, 3.140, 3.140, 3.140, 3.140, 2.574, 0.000, 24.000, 15.875, 0.0, 1.523 
1509362986.127898, 781.246, 780.355, 3.140, 3.140, 3.140, 3.140, 2.635, 0.065, 24.000, 15.875, 0.187096774194, 1.523 
1509362986.139733, 781.246, 780.355, 3.140, 3.140, 3.140, 3.140, 2.603, 0.000, 24.000, 15.875, 0.0129032258065, 1.523 
1509362986.151602, 766.793, 766.755, 3.140, 3.140, 3.140, 3.140, 2.619, 0.023, 24.000, 15.875, 0.0548387096774, 1.535 
1509362986.163447, 770.936, 763.674, 3.140, 3.140, 3.140, 3.140, 2.623, 0.016, 24.000, 15.875, 0.122580645161, 1.523 
1509362986.175498, 770.936, 763.674, 3.140, 3.140, 3.140, 3.140, 2.623, 0.000, 24.000, 15.875, 0.0, 1.523 
1509362986.187890, 767.148, 774.629, 3.140, 3.140, 3.140, 3.140, 2.616, 0.068, 24.000, 15.875, 0.187096774194, 1.523 
1509362986.199819, 767.148, 774.629, 3.140, 3.140, 3.140, 3.140, 2.584, 0.000, 24.000, 15.875, 0.00967741935484, 1.535 
1509362986.211658, 783.738, 784.353, 3.140, 3.140, 3.140, 3.140, 2.619, 0.023, 24.000, 15.875, 0.0516129032258, 1.523 
1509362986.223492, 771.598, 771.409, 3.140, 3.140, 3.140, 3.140, 2.645, 0.029, 24.000, 15.875, 0.129032258065, 1.523 
1509362986.235351, 771.598, 771.409, 3.140, 3.140, 3.140, 3.140, 2.635, 0.000, 24.000, 15.875, 0.0, 1.523 
1509362986.247248, 775.239, 775.631, 3.140, 3.140, 3.140, 3.140, 2.639, 0.065, 24.000, 15.875, 0.187096774194, 1.523 
1509362986.259097, 767.298, 775.631, 3.140, 3.140, 3.140, 3.140, 2.610, 0.000, 24.000, 15.875, 0.0, 1.523 
1509362986.271175, 767.298, 771.012, 3.140, 3.140, 3.140, 3.140, 2.626, 0.032, 24.000, 15.875, 0.0838709677419, 1.523 
1509362986.282980, 793.614, 789.353, 3.140, 3.140, 3.140, 3.140, 2.613, 0.026, 24.000, 15.875, 0.109677419355, 1.523 
1509362986.294853, 793.614, 789.353, 3.140, 3.140, 3.140, 3.140, 2.619, 0.000, 24.000, 15.875, 0.0, 1.523 
1509362986.306765, 775.593, 775.670, 3.140, 3.140, 3.140, 3.140, 2.626, 0.061, 24.000, 15.875, 0.183870967742, 1.535 
1509362986.318658, 779.833, 766.718, 3.140, 3.140, 3.140, 3.140, 2.623, 0.000, 24.000, 15.875, 0.0, 1.523 
1509362986.330683, 779.833, 766.718, 3.140, 3.140, 3.140, 3.140, 2.590, 0.048, 24.000, 15.875, 0.106451612903, 1.535 
1509362986.342621, 776.876, 789.808, 3.140, 3.140, 3.140, 3.140, 2.590, 0.010, 24.000, 15.875, 0.106451612903, 1.535 
1509362986.354521, 778.491, 789.808, 3.140, 3.140, 3.140, 3.140, 2.635, 0.000, 24.000, 15.875, 0.0, 1.548 
1509362986.366701, 778.491, 792.515, 3.140, 3.140, 3.140, 3.140, 2.639, 0.061, 24.000, 15.875, 0.177419354839, 1.510 
1509362986.378576, 794.195, 780.684, 3.140, 3.140, 3.140, 3.140, 2.613, 0.000, 24.000, 15.875, 0.0, 1.535 
1509362986.390433, 794.195, 780.684, 3.140, 3.140, 3.140, 3.140, 2.603, 0.042, 24.000, 15.875, 0.11935483871, 1.535 
1509362986.402335, 784.481, 785.048, 3.140, 3.140, 3.140, 3.140, 2.619, 0.006, 24.000, 15.875, 0.0870967741935, 1.535 
1509362986.414203, 782.150, 775.239, 3.140, 3.140, 3.140, 3.140, 2.603, 0.000, 24.000, 15.875, 0.0, 1.535 
1509362986.426295, 782.150, 775.239, 3.140, 3.140, 3.140, 3.140, 2.590, 0.061, 24.000, 15.875, 0.170967741935, 1.523 
1509362986.438156, 796.558, 803.856, 3.140, 3.140, 3.140, 3.140, 2.645, 0.000, 24.000, 15.875, 0.0, 1.548 
1509362986.450020, 782.841, 803.856, 3.140, 3.140, 3.140, 3.140, 2.603, 0.052, 24.000, 15.875, 0.138709677419, 1.523 
1509362986.462061, 782.841, 784.226, 3.140, 3.140, 3.140, 3.140, 2.613, 0.000, 24.000, 15.875, 0.0741935483871, 1.548 
1509362986.473884, 791.010, 789.432, 3.140, 3.140, 3.140, 3.140, 2.597, 0.000, 24.000, 15.875, 0.0, 1.523 
1509362986.485729, 791.010, 789.432, 3.140, 3.140, 3.140, 3.140, 2.606, 0.048, 24.000, 15.875, 0.164516129032, 1.548 
1509362986.497932, 785.382, 784.970, 3.140, 3.140, 3.140, 3.140, 2.577, 0.000, 24.000, 15.875, 0.0, 1.523 
1509362986.509836, 801.715, 802.492, 3.140, 3.140, 3.140, 3.140, 2.645, 0.055, 24.000, 15.875, 0.148387096774, 1.535 
1509362986.521786, 801.715, 802.492, 3.140, 3.140, 3.140, 3.140, 2.597, 0.000, 24.000, 15.875, 0.0645161290323, 1.535 
1509362986.533653, 788.393, 788.887, 3.140, 3.140, 3.140, 3.140, 2.623, 0.000, 24.000, 15.875, 0.0, 1.523 
1509362986.545686, 788.107, 788.887, 3.140, 3.140, 3.140, 3.140, 2.639, 0.042, 24.000, 15.875, 0.158064516129, 1.548 
1509362986.560771, 788.107, 784.647, 3.140, 3.140, 3.140, 3.140, 2.668, 0.000, 24.000, 15.875, 0.0225806451613, 1.574 
1509362986.572683, 795.672, 797.871, 3.140, 3.140, 3.140, 3.140, 2.590, 0.010, 24.000, 15.875, 0.0129032258065, 1.561 
1509362986.584683, 806.018, 800.847, 3.140, 3.140, 3.140, 3.140, 2.629, 0.035, 24.000, 15.875, 0.145161290323, 1.561 
1509362986.596857, 806.018, 800.847, 3.140, 3.140, 3.140, 3.140, 2.661, 0.000, 24.000, 15.875, 0.0, 1.561 
1509362986.608692, 793.604, 800.348, 3.140, 3.140, 3.140, 3.140, 2.610, 0.065, 24.000, 15.875, 0.177419354839, 1.548 
1509362986.620578, 795.380, 800.348, 3.140, 3.140, 3.140, 3.140, 2.623, 0.000, 24.000, 15.875, 0.0129032258065, 1.561 
1509362986.632722, 795.380, 796.932, 3.140, 3.140, 3.140, 3.140, 2.626, 0.013, 24.000, 15.875, 0.0225806451613, 1.548 
1509362986.644570, 799.524, 796.397, 3.140, 3.140, 3.140, 3.140, 2.623, 0.035, 24.000, 15.875, 0.135483870968, 1.561 
1509362986.656703, 799.524, 796.397, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 24.000, 15.875, 0.0, 1.561 
1509362986.668539, 810.504, 812.524, 3.140, 3.140, 3.140, 3.140, 2.629, 0.065, 24.000, 15.875, 0.18064516129, 1.535 
1509362986.680507, 799.748, 799.057, 3.140, 3.140, 3.140, 3.140, 2.642, 0.000, 24.000, 15.875, 0.0129032258065, 1.561 
1509362986.692363, 799.748, 799.057, 3.140, 3.140, 3.140, 3.140, 2.626, 0.016, 24.000, 15.875, 0.0451612903226, 1.548 
1509362986.704253, 802.441, 803.907, 3.140, 3.140, 3.140, 3.140, 2.623, 0.035, 24.000, 15.875, 0.129032258065, 1.548 
1509362986.716372, 802.871, 800.379, 3.140, 3.140, 3.140, 3.140, 2.616, 0.000, 24.000, 15.875, 0.0, 1.548 
1509362986.728281, 802.871, 800.379, 3.140, 3.140, 3.140, 3.140, 2.632, 0.065, 24.000, 15.875, 0.187096774194, 1.535 
1509362986.740108, 815.568, 817.933, 3.140, 3.140, 3.140, 3.140, 2.635, 0.000, 24.000, 15.875, 0.0, 1.561 
1509362986.752161, 804.071, 796.770, 3.140, 3.140, 3.140, 3.140, 2.645, 0.016, 24.000, 15.875, 0.0451612903226, 1.561 
1509362986.764382, 804.071, 796.770, 3.140, 3.140, 3.140, 3.140, 2.658, 0.032, 24.000, 15.875, 0.132258064516, 1.561 
1509362986.776491, 808.494, 816.457, 3.140, 3.140, 3.140, 3.140, 2.632, 0.000, 24.000, 15.875, 0.0, 1.548 
1509362986.788351, 792.395, 816.457, 3.140, 3.140, 3.140, 3.140, 2.606, 0.065, 24.000, 15.875, 0.174193548387, 1.548 
1509362986.800727, 792.395, 800.175, 3.140, 3.140, 3.140, 3.140, 2.677, 0.000, 24.000, 15.875, 0.00967741935484, 1.548 
1509362986.812549, 836.819, 827.584, 3.140, 3.140, 3.140, 3.140, 2.645, 0.019, 24.000, 15.875, 0.0354838709677, 1.548 
1509362986.824535, 798.560, 827.584, 3.140, 3.140, 3.140, 3.140, 2.606, 0.029, 24.000, 15.875, 0.129032258065, 1.561 
1509362986.836844, 798.560, 807.622, 3.140, 3.140, 3.140, 3.140, 2.616, 0.000, 24.000, 15.875, 0.0, 1.561 
1509362986.848944, 822.724, 814.375, 3.140, 3.140, 3.140, 3.140, 2.603, 0.065, 24.000, 15.875, 0.174193548387, 1.548 
1509362986.860859, 822.724, 814.375, 3.140, 3.140, 3.140, 3.140, 2.623, 0.000, 24.000, 15.875, 0.0129032258065, 1.548 
1509362986.872761, 811.246, 809.149, 3.140, 3.140, 3.140, 3.140, 2.635, 0.016, 24.000, 15.875, 0.0322580645161, 1.561 
1509362986.884629, 825.954, 827.409, 3.140, 3.140, 3.140, 3.140, 2.616, 0.029, 24.000, 15.875, 0.132258064516, 1.548 
1509362986.896684, 825.954, 827.409, 3.140, 3.140, 3.140, 3.140, 2.600, 0.000, 24.000, 15.875, 0.0, 1.548 
1509362986.908509, 812.734, 812.965, 3.140, 3.140, 3.140, 3.140, 2.606, 0.061, 24.000, 15.875, 0.183870967742, 1.561 
1509362986.920494, 817.359, 817.391, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 24.000, 15.875, 0.00645161290323, 1.548 
1509362986.932529, 817.359, 817.391, 3.140, 3.140, 3.140, 3.140, 2.648, 0.019, 24.000, 15.875, 0.0516129032258, 1.574 
1509362986.944407, 813.449, 812.829, 3.140, 3.140, 3.140, 3.140, 2.632, 0.029, 24.000, 15.875, 0.129032258065, 1.548 
1509362986.956331, 829.690, 830.435, 3.140, 3.140, 3.140, 3.140, 2.635, 0.000, 24.000, 15.875, 0.0, 1.548 
1509362986.968323, 829.690, 830.435, 3.140, 3.140, 3.140, 3.140, 2.632, 0.065, 24.000, 15.875, 0.187096774194, 1.561 
1509362986.980159, 816.680, 816.055, 3.140, 3.140, 3.140, 3.140, 2.616, 0.000, 24.000, 15.875, 0.0, 1.548 
1509362986.991971, 820.750, 802.830, 3.140, 3.140, 3.140, 3.140, 2.632, 0.029, 24.000, 15.875, 0.0709677419355, 1.548 
1509362987.004043, 820.750, 802.830, 3.140, 3.140, 3.140, 3.140, 2.606, 0.019, 24.000, 15.875, 0.112903225806, 1.574 
1509362987.015911, 817.486, 835.563, 3.140, 3.140, 3.140, 3.140, 2.645, 0.000, 24.000, 15.875, 0.0, 1.548 
1509362987.027832, 830.555, 818.018, 3.140, 3.140, 3.140, 3.140, 2.619, 0.052, 24.000, 15.875, 0.183870967742, 1.574 
1509362987.040067, 830.555, 818.018, 3.140, 3.140, 3.140, 3.140, 2.635, 0.000, 24.000, 15.875, 0.0, 1.561 
1509362987.051916, 820.033, 832.445, 3.140, 3.140, 3.140, 3.140, 2.623, 0.039, 24.000, 15.875, 0.0870967741935, 1.561 
1509362987.065798, 821.789, 824.449, 3.140, 3.140, 3.140, 3.140, 2.610, 0.035, 24.000, 15.875, 0.151612903226, 1.561 
1509362987.077762, 821.789, 824.449, 3.140, 3.140, 3.140, 3.140, 2.616, 0.000, 24.000, 15.875, 0.0, 1.561 
1509362987.089724, 821.693, 819.008, 3.140, 3.140, 3.140, 3.140, 2.616, 0.061, 24.000, 15.875, 0.167741935484, 1.535 
1509362987.101628, 835.375, 837.008, 3.140, 3.140, 3.140, 3.140, 2.606, 0.000, 24.000, 15.875, 0.0322580645161, 1.548 
1509362987.113524, 835.375, 837.008, 3.140, 3.140, 3.140, 3.140, 2.619, 0.006, 24.000, 15.875, 0.00645161290323, 1.561 
1509362987.125373, 821.596, 821.639, 3.140, 3.140, 3.140, 3.140, 2.639, 0.039, 24.000, 15.875, 0.148387096774, 1.548 
1509362987.137377, 825.087, 819.051, 3.140, 3.140, 3.140, 3.140, 2.619, 0.000, 24.000, 15.875, 0.0, 1.535 
1509362987.149514, 825.087, 819.051, 3.140, 3.140, 3.140, 3.140, 2.613, 0.065, 24.000, 15.875, 0.174193548387, 1.561 
1509362987.161420, 821.822, 827.040, 3.140, 3.140, 3.140, 3.140, 2.661, 0.000, 24.000, 15.875, 0.0193548387097, 1.561 
1509362987.173268, 837.855, 821.468, 3.140, 3.140, 3.140, 3.140, 2.600, 0.003, 24.000, 15.875, 0.0193548387097, 1.561 
1509362987.185432, 837.855, 821.468, 3.140, 3.140, 3.140, 3.140, 2.629, 0.039, 24.000, 15.875, 0.145161290323, 1.548 
1509362987.197391, 822.370, 840.946, 3.140, 3.140, 3.140, 3.140, 2.629, 0.000, 24.000, 15.875, 0.0, 1.548 
1509362987.209329, 828.357, 816.235, 3.140, 3.140, 3.140, 3.140, 2.606, 0.058, 24.000, 15.875, 0.174193548387, 1.548 
1509362987.221406, 828.357, 816.235, 3.140, 3.140, 3.140, 3.140, 2.600, 0.000, 24.000, 15.875, 0.0193548387097, 1.548 
1509362987.233378, 823.910, 834.311, 3.140, 3.140, 3.140, 3.140, 2.645, 0.010, 24.000, 15.875, 0.0258064516129, 1.548 
1509362987.245342, 837.655, 821.822, 3.140, 3.140, 3.140, 3.140, 2.623, 0.029, 24.000, 15.875, 0.141935483871, 1.548 
1509362987.257644, 837.655, 821.822, 3.140, 3.140, 3.140, 3.140, 2.648, 0.000, 24.000, 15.875, 0.0, 1.561 
1509362987.269529, 827.040, 844.604, 3.140, 3.140, 3.140, 3.140, 2.655, 0.061, 24.000, 15.875, 0.177419354839, 1.535 
1509362987.281562, 829.515, 813.533, 3.140, 3.140, 3.140, 3.140, 2.658, 0.000, 24.000, 15.875, 0.0129032258065, 1.548 
1509362987.293628, 829.515, 813.533, 3.140, 3.140, 3.140, 3.140, 2.658, 0.016, 24.000, 15.875, 0.0225806451613, 1.548 
1509362987.305483, 827.214, 841.700, 3.140, 3.140, 3.140, 3.140, 2.629, 0.039, 24.000, 15.875, 0.145161290323, 1.548 
1509362987.317588, 839.958, 832.919, 3.140, 3.140, 3.140, 3.140, 2.632, 0.000, 24.000, 15.875, 0.0, 1.548 
1509362987.329758, 839.958, 832.919, 3.140, 3.140, 3.140, 3.140, 2.632, 0.065, 24.000, 15.875, 0.177419354839, 1.561 
1509362987.341704, 827.769, 836.819, 3.140, 3.140, 3.140, 3.140, 2.626, 0.000, 24.000, 15.875, 0.0225806451613, 1.548 
1509362987.353847, 831.488, 821.242, 3.140, 3.140, 3.140, 3.140, 2.626, 0.000, 24.000, 15.875, 0.00322580645161, 1.548 
1509362987.366097, 831.488, 821.242, 3.140, 3.140, 3.140, 3.140, 2.652, 0.052, 24.000, 15.875, 0.154838709677, 1.561 
1509362987.378024, 827.584, 835.941, 3.140, 3.140, 3.140, 3.140, 2.632, 0.000, 24.000, 15.875, 0.0, 1.548 
1509362987.389926, 843.890, 837.331, 3.140, 3.140, 3.140, 3.140, 2.613, 0.052, 24.000, 15.875, 0.164516129032, 1.561 
1509362987.402069, 843.890, 837.331, 3.140, 3.140, 3.140, 3.140, 2.655, 0.000, 24.000, 15.875, 0.0290322580645, 1.561 
1509362987.413883, 830.007, 838.179, 3.140, 3.140, 3.140, 3.140, 2.613, 0.010, 24.000, 15.875, 0.00967741935484, 1.548 
1509362987.425838, 832.368, 826.127, 3.140, 3.140, 3.140, 3.140, 2.619, 0.029, 24.000, 15.875, 0.141935483871, 1.548 
1509362987.438044, 832.368, 826.127, 3.140, 3.140, 3.140, 3.140, 2.619, 0.000, 24.000, 15.875, 0.0, 1.561 
1509362987.450290, 828.041, 834.721, 3.140, 3.140, 3.140, 3.140, 2.603, 0.055, 24.000, 15.875, 0.161290322581, 1.548 
1509362987.462494, 846.354, 830.983, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 24.000, 15.875, 0.0612903225806, 1.548 
1509362987.474828, 846.354, 830.983, 3.140, 3.140, 3.140, 3.140, 2.642, 0.000, 24.000, 15.875, 0.0, 1.561 
1509362987.486905, 831.994, 847.117, 3.140, 3.140, 3.140, 3.140, 2.655, 0.052, 24.000, 15.875, 0.167741935484, 1.548 
1509362987.498797, 835.841, 837.331, 3.140, 3.140, 3.140, 3.140, 2.652, 0.000, 24.000, 15.875, 0.0, 1.548 
1509362987.510686, 835.841, 837.331, 3.140, 3.140, 3.140, 3.140, 2.619, 0.058, 24.000, 15.875, 0.154838709677, 1.561 
1509362987.523180, 831.027, 830.205, 3.140, 3.140, 3.140, 3.140, 2.577, 0.000, 24.000, 15.875, 0.0709677419355, 1.548 
1509362987.535166, 849.382, 849.175, 3.140, 3.140, 3.140, 3.140, 2.623, 0.000, 24.000, 15.875, 0.0, 1.561 
1509362987.547130, 849.382, 849.175, 3.140, 3.140, 3.140, 3.140, 2.577, 0.055, 24.000, 15.875, 0.164516129032, 1.561 
1509362987.559043, 832.214, 833.383, 3.140, 3.140, 3.140, 3.140, 2.635, 0.000, 24.000, 15.875, 0.0, 1.561 
1509362987.570971, 837.811, 838.134, 3.140, 3.140, 3.140, 3.140, 2.665, 0.055, 24.000, 15.875, 0.151612903226, 1.561 
1509362987.582941, 837.811, 838.134, 3.140, 3.140, 3.140, 3.140, 2.629, 0.000, 24.000, 15.875, 0.0516129032258, 1.574 
1509362987.594765, 835.419, 833.283, 3.140, 3.140, 3.140, 3.140, 2.619, 0.000, 24.000, 15.875, 0.0, 1.548 
1509362987.606692, 850.530, 845.501, 3.140, 3.140, 3.140, 3.140, 2.642, 0.045, 24.000, 15.875, 0.158064516129, 1.548 
1509362987.618588, 850.530, 845.501, 3.140, 3.140, 3.140, 3.140, 2.613, 0.000, 24.000, 15.875, 0.0, 1.548 
1509362987.630407, 835.707, 840.800, 3.140, 3.140, 3.140, 3.140, 2.581, 0.058, 24.000, 15.875, 0.170967741935, 1.548 
1509362987.642233, 839.678, 840.441, 3.140, 3.140, 3.140, 3.140, 2.639, 0.000, 24.000, 15.875, 0.0290322580645, 1.548 
1509362987.654142, 839.678, 840.441, 3.140, 3.140, 3.140, 3.140, 2.600, 0.006, 24.000, 15.875, 0.0129032258065, 1.561 
1509362987.666058, 835.608, 834.400, 3.140, 3.140, 3.140, 3.140, 2.606, 0.042, 24.000, 15.875, 0.148387096774, 1.548 
1509362987.677950, 851.451, 851.059, 3.140, 3.140, 3.140, 3.140, 2.632, 0.000, 24.000, 15.875, 0.0, 1.548 
1509362987.689811, 851.451, 851.059, 3.140, 3.140, 3.140, 3.140, 2.629, 0.065, 24.000, 15.875, 0.18064516129, 1.561 
1509362987.701648, 837.744, 839.398, 3.140, 3.140, 3.140, 3.140, 2.652, 0.000, 24.000, 15.875, 0.0161290322581, 1.561 
1509362987.713939, 840.531, 841.182, 3.140, 3.140, 3.140, 3.140, 2.623, 0.016, 24.000, 15.875, 0.0290322580645, 1.548 
1509362987.725744, 840.531, 841.182, 3.140, 3.140, 3.140, 3.140, 2.632, 0.032, 24.000, 15.875, 0.135483870968, 1.574 
1509362987.737720, 838.648, 836.541, 3.140, 3.140, 3.140, 3.140, 2.600, 0.000, 24.000, 15.875, 0.0, 1.548 
1509362987.749513, 853.137, 854.353, 3.140, 3.140, 3.140, 3.140, 2.648, 0.068, 24.000, 15.875, 0.187096774194, 1.561 
1509362987.761375, 853.137, 854.353, 3.140, 3.140, 3.140, 3.140, 2.635, 0.000, 24.000, 15.875, 0.0, 1.561 
1509362987.773161, 839.678, 839.588, 3.140, 3.140, 3.140, 3.140, 2.623, 0.032, 24.000, 15.875, 0.0677419354839, 1.574 
1509362987.785210, 842.230, 842.986, 3.140, 3.140, 3.140, 3.140, 2.639, 0.019, 24.000, 15.875, 0.11935483871, 1.561 
1509362987.797127, 842.230, 842.986, 3.140, 3.140, 3.140, 3.140, 2.600, 0.000, 24.000, 15.875, 0.0, 1.574 
1509362987.808956, 840.239, 838.313, 3.140, 3.140, 3.140, 3.140, 2.639, 0.061, 24.000, 15.875, 0.187096774194, 1.561 
1509362987.820752, 854.992, 856.260, 3.140, 3.140, 3.140, 3.140, 2.623, 0.000, 24.000, 15.875, 0.0, 1.561 
1509362987.832831, 854.992, 856.260, 3.140, 3.140, 3.140, 3.140, 2.619, 0.039, 24.000, 15.875, 0.0935483870968, 1.561 
1509362987.844591, 841.048, 841.419, 3.140, 3.140, 3.140, 3.140, 2.652, 0.013, 24.000, 15.875, 0.1, 1.561 
1509362987.856544, 842.128, 844.831, 3.140, 3.140, 3.140, 3.140, 2.642, 0.000, 24.000, 15.875, 0.0, 1.548 
1509362987.868355, 842.128, 844.831, 3.140, 3.140, 3.140, 3.140, 2.632, 0.055, 24.000, 15.875, 0.177419354839, 1.561 
1509362987.880237, 844.072, 840.194, 3.140, 3.140, 3.140, 3.140, 2.652, 0.000, 24.000, 15.875, 0.0, 1.561 
1509362987.892035, 855.864, 857.883, 3.140, 3.140, 3.140, 3.140, 2.632, 0.048, 24.000, 15.875, 0.135483870968, 1.561 
1509362987.903878, 855.864, 857.883, 3.140, 3.140, 3.140, 3.140, 2.603, 0.003, 24.000, 15.875, 0.0709677419355, 1.561 
1509362987.915651, 843.789, 843.404, 3.140, 3.140, 3.140, 3.140, 2.629, 0.000, 24.000, 15.875, 0.0, 1.574 
1509362987.927971, 846.308, 843.359, 3.140, 3.140, 3.140, 3.140, 2.645, 0.055, 24.000, 15.875, 0.167741935484, 1.548 
1509362987.939824, 846.308, 843.359, 3.140, 3.140, 3.140, 3.140, 2.629, 0.000, 24.000, 15.875, 0.0, 1.561 
1509362987.951657, 843.178, 845.126, 3.140, 3.140, 3.140, 3.140, 2.594, 0.055, 24.000, 15.875, 0.148387096774, 1.561 
1509362987.963472, 858.960, 859.453, 3.140, 3.140, 3.140, 3.140, 2.610, 0.000, 24.000, 15.875, 0.058064516129, 1.548 
1509362987.975303, 858.960, 859.453, 3.140, 3.140, 3.140, 3.140, 2.648, 0.000, 24.000, 15.875, 0.0, 1.548 
1509362987.987220, 844.162, 844.967, 3.140, 3.140, 3.140, 3.140, 2.648, 0.045, 24.000, 15.875, 0.161290322581, 1.561 
1509362987.999037, 848.614, 848.225, 3.140, 3.140, 3.140, 3.140, 2.606, 0.000, 24.000, 15.875, 0.0, 1.561 
1509362988.010808, 848.614, 848.225, 3.140, 3.140, 3.140, 3.140, 2.597, 0.058, 24.000, 15.875, 0.170967741935, 1.561 
1509362988.022580, 843.494, 842.941, 3.140, 3.140, 3.140, 3.140, 2.661, 0.000, 24.000, 15.875, 0.0225806451613, 1.574 
1509362988.034466, 860.841, 861.513, 3.140, 3.140, 3.140, 3.140, 2.587, 0.013, 24.000, 15.875, 0.0193548387097, 1.561 
1509362988.046387, 860.841, 861.513, 3.140, 3.140, 3.140, 3.140, 2.639, 0.035, 24.000, 15.875, 0.138709677419, 1.561 
1509362988.058163, 846.206, 846.320, 3.140, 3.140, 3.140, 3.140, 2.610, 0.000, 24.000, 15.875, 0.0, 1.574 
1509362988.069957, 849.577, 849.416, 3.140, 3.140, 3.140, 3.140, 2.635, 0.065, 24.000, 15.875, 0.187096774194, 1.561 
1509362988.086207, 845.262, 843.981, 3.140, 3.140, 3.140, 3.140, 2.619, 0.019, 24.000, 15.875, 0.135483870968, 1.574 
1509362988.098132, 845.262, 843.981, 3.140, 3.140, 3.140, 3.140, 2.645, 0.000, 24.000, 15.875, 0.0, 1.561 
1509362988.109900, 860.676, 862.907, 3.140, 3.140, 3.140, 3.140, 2.629, 0.061, 24.000, 15.875, 0.187096774194, 1.561 
1509362988.121797, 847.220, 846.604, 3.140, 3.140, 3.140, 3.140, 2.606, 0.000, 24.000, 15.875, 0.00322580645161, 1.574 
1509362988.133607, 847.220, 846.604, 3.140, 3.140, 3.140, 3.140, 2.635, 0.029, 24.000, 15.875, 0.0709677419355, 1.574 
1509362988.145578, 848.752, 849.910, 3.140, 3.140, 3.140, 3.140, 2.581, 0.023, 24.000, 15.875, 0.11935483871, 1.561 
1509362988.157919, 846.787, 845.637, 3.140, 3.140, 3.140, 3.140, 2.648, 0.000, 24.000, 15.875, 0.0, 1.561 
1509362988.169841, 846.787, 845.637, 3.140, 3.140, 3.140, 3.140, 2.616, 0.065, 24.000, 15.875, 0.190322580645, 1.574 
1509362988.181644, 862.718, 863.014, 3.140, 3.140, 3.140, 3.140, 2.594, 0.000, 24.000, 15.875, 0.0, 1.561 
1509362988.193536, 848.843, 848.362, 3.140, 3.140, 3.140, 3.140, 2.655, 0.032, 24.000, 15.875, 0.0838709677419, 1.561 
1509362988.205332, 848.843, 848.362, 3.140, 3.140, 3.140, 3.140, 2.606, 0.019, 24.000, 15.875, 0.109677419355, 1.574 
1509362988.217655, 844.264, 849.519, 3.140, 3.140, 3.140, 3.140, 2.652, 0.000, 24.000, 15.875, 0.0, 1.561 
1509362988.229551, 853.727, 844.786, 3.140, 3.140, 3.140, 3.140, 2.623, 0.065, 24.000, 15.875, 0.187096774194, 1.561 
1509362988.241502, 860.147, 844.786, 3.140, 3.140, 3.140, 3.140, 2.590, 0.000, 24.000, 15.875, 0.0, 1.574 
1509362988.253806, 860.147, 852.085, 3.140, 3.140, 3.140, 3.140, 2.610, 0.029, 24.000, 15.875, 0.0741935483871, 1.574 
1509362988.265683, 851.347, 863.559, 3.140, 3.140, 3.140, 3.140, 2.619, 0.026, 24.000, 15.875, 0.122580645161, 1.561 
1509362988.277555, 851.981, 848.752, 3.140, 3.140, 3.140, 3.140, 2.600, 0.000, 24.000, 15.875, 0.0, 1.561 
1509362988.289663, 851.981, 848.752, 3.140, 3.140, 3.140, 3.140, 2.616, 0.068, 24.000, 15.875, 0.190322580645, 1.574 
1509362988.301446, 848.614, 850.818, 3.140, 3.140, 3.140, 3.140, 2.623, 0.000, 24.000, 15.875, 0.0, 1.561 
1509362988.313279, 864.152, 853.056, 3.140, 3.140, 3.140, 3.140, 2.639, 0.035, 24.000, 15.875, 0.0903225806452, 1.561 
1509362988.325342, 864.152, 853.056, 3.140, 3.140, 3.140, 3.140, 2.671, 0.013, 24.000, 15.875, 0.109677419355, 1.561 
1509362988.337395, 849.864, 861.820, 3.140, 3.140, 3.140, 3.140, 2.629, 0.000, 24.000, 15.875, 0.0, 1.561 
1509362988.349216, 853.194, 853.866, 3.140, 3.140, 3.140, 3.140, 2.639, 0.061, 24.000, 15.875, 0.177419354839, 1.548 
1509362988.361067, 853.194, 853.866, 3.140, 3.140, 3.140, 3.140, 2.603, 0.000, 24.000, 15.875, 0.0, 1.561 
1509362988.372860, 849.806, 848.374, 3.140, 3.140, 3.140, 3.140, 2.606, 0.052, 24.000, 15.875, 0.122580645161, 1.561 
1509362988.384711, 866.246, 864.757, 3.140, 3.140, 3.140, 3.140, 2.600, 0.003, 24.000, 15.875, 0.0838709677419, 1.561 
1509362988.396657, 866.246, 864.757, 3.140, 3.140, 3.140, 3.140, 2.584, 0.000, 24.000, 15.875, 0.0, 1.561 
